,predicted_price,true_price
180,-0.011807796,-0.01965924
181,-0.012533646,-0.022280471
182,-0.013648871,-0.02293578
183,-0.015478473,-0.02293578
184,-0.017627519,-0.023591088
185,-0.019156624,-0.026867628
186,-0.020590346,-0.024901703
187,-0.021391492,-0.024901703
188,-0.021401953,-0.024901703
189,-0.021290202,-0.02293578
190,-0.021460589,-0.02621232
191,-0.021102738,-0.02621232
192,-0.021614034,-0.02621232
193,-0.022105765,-0.027522936
194,-0.022612419,-0.027522936
195,-0.02328704,-0.025557011
196,-0.023279648,-0.026867628
197,-0.023242991,-0.024901703
198,-0.023409527,-0.02621232
199,-0.023641106,-0.026867628
200,-0.023929339,-0.027522936
201,-0.024620932,-0.028178243
202,-0.024838578,-0.031454783
203,-0.025251497,-0.0327654
204,-0.02557056,-0.03211009
205,-0.026447129,-0.030144168
206,-0.02721252,-0.0327654
207,-0.02814405,-0.030144168
208,-0.028594334,-0.030144168
209,-0.028495383,-0.030799476
210,-0.028492551,-0.0327654
211,-0.029098477,-0.035386633
212,-0.029938575,-0.035386633
