,predicted_price,true_price
0,0.41683197,0.45941806
1,0.4258199,0.4517611
2,0.43050072,0.48085758
3,0.43654785,0.5712098
4,0.45238316,0.6416539
5,0.47884765,0.58805513
6,0.5068597,0.5895865
7,0.5309009,0.5604901
8,0.5450281,0.5497703
9,0.5466638,0.5696784
10,0.53928447,0.5650842
11,0.53933066,0.5788668
12,0.5411679,0.568147
13,0.5451506,0.54058194
14,0.54653746,0.51914245
15,0.54129297,0.52220523
16,0.5341414,0.568147
17,0.5309432,0.5528331
18,0.53036475,0.56355286
19,0.534684,0.575804
20,0.5426934,0.6447167
21,0.55758595,0.6385911
22,0.57024574,0.64777946
23,0.58690524,0.62634
24,0.59956837,0.6018377
25,0.606814,0.5696784
26,0.60083234,0.5696784
27,0.5939543,0.5895865
28,0.5856914,0.58499235
29,0.5801599,0.5941807
30,0.57770103,0.58805513
31,0.5777113,0.6003063
32,0.5796536,0.57733536
33,0.57871675,0.6171516
34,0.5810977,0.57733536
35,0.5819145,0.57733536
36,0.58207494,0.5987749
37,0.5819073,0.62480855
38,0.58730406,0.65390503
39,0.59614414,0.5987749
40,0.60515475,0.59264934
41,0.61012167,0.58192956
42,0.609918,0.54058194
43,0.6007395,0.5436447
44,0.5836076,0.5497703
45,0.5727933,0.6049005
46,0.56942064,0.6232772
47,0.573042,0.61102605
48,0.5822952,0.61408883
49,0.5916436,0.58039814
50,0.5962267,0.618683
51,0.5962381,0.5987749
52,0.59525657,0.5957121
53,0.59503454,0.5451761
54,0.59086907,0.5436447
55,0.585039,0.5436447
56,0.57387435,0.5712098
57,0.5681589,0.5987749
58,0.5670509,0.6094946
59,0.5727603,0.62480855
60,0.58331186,0.63705975
61,0.595443,0.6523737
62,0.60627806,0.65390503
63,0.61488056,0.65543646
64,0.6224362,0.6003063
65,0.62409383,0.6600306
66,0.626937,0.6967841
67,0.6399454,0.661562
68,0.6513003,0.69984686
69,0.6591374,0.69831544
70,0.6685816,0.69984686
71,0.6722388,0.6646248
72,0.6639357,0.6202144
73,0.659817,0.60336906
74,0.6493346,0.60796326
75,0.6370252,0.59264934
76,0.62352884,0.60643184
77,0.6143036,0.61408883
78,0.61096877,0.6156202
79,0.60954297,0.60796326
80,0.6076683,0.5834609
81,0.6059483,0.5865237
82,0.6016314,0.575804
83,0.59611934,0.55130166
84,0.58923495,0.5436447
85,0.5813893,0.55130166
86,0.5757099,0.55589586
87,0.57084125,0.56202143
88,0.5673686,0.58039814
89,0.5680315,0.58499235
90,0.57055056,0.58499235
91,0.5733294,0.5865237
92,0.5760289,0.5528331
93,0.57610965,0.5436447
94,0.5721077,0.5283308
95,0.5659436,0.5160796
96,0.55760926,0.50382847
97,0.5482537,0.5344564
98,0.54275477,0.53751916
99,0.53944826,0.51148546
100,0.53692174,0.4961715
101,0.5332921,0.50382847
102,0.5292693,0.5053599
103,0.52326804,0.47166923
104,0.515974,0.48698315
105,0.5108523,0.47013783
106,0.5063318,0.4961715
107,0.502988,0.4977029
108,0.50125444,0.48392037
109,0.5011005,0.48085758
110,0.4991916,0.46707505
111,0.49728635,0.4793262
112,0.49307433,0.48392037
113,0.48972294,0.47013783
114,0.48726615,0.4532925
115,0.4839329,0.431853
116,0.47876891,0.44104135
117,0.47211245,0.424196
118,0.4634795,0.43491578
119,0.4561296,0.44104135
120,0.45133677,0.5283308
121,0.4562736,0.48851454
122,0.46393177,0.4793262
123,0.47283253,0.48085758
124,0.47983223,0.568147
125,0.49208096,0.6125574
126,0.5080108,0.6753446
127,0.5381814,0.7457887
128,0.5799778,0.7457887
129,0.6222263,0.7366003
130,0.65411836,0.72894335
131,0.6732108,0.7182236
132,0.6819483,0.64012253
133,0.678548,0.65084225
134,0.67048633,0.6232772
135,0.65896463,0.62480855
136,0.6476085,0.60643184
137,0.63292336,0.5788668
138,0.62122,0.58805513
139,0.61050147,0.61102605
140,0.602952,0.62940276
141,0.601356,0.6462481
142,0.6067573,0.62480855
143,0.6135751,0.6125574
144,0.6175187,0.5895865
145,0.6169256,0.5957121
146,0.61006665,0.60336906
147,0.6028849,0.5987749
148,0.5994699,0.5727412
149,0.5954382,0.5604901
150,0.59122276,0.5742726
151,0.5864897,0.5895865
152,0.58275694,0.5911179
153,0.5802472,0.65084225
154,0.5861247,0.6385911
155,0.5959233,0.6493109
156,0.60631615,0.58192956
157,0.61117446,0.6569678
158,0.6171621,0.6462481
