,predicted_price,true_price
0,0.29297292,0.29681718
1,0.29543388,0.3091537
2,0.2983865,0.3066864
3,0.3011235,0.29434988
4,0.30207568,0.30051813
5,0.30314595,0.28941524
6,0.30253416,0.28077966
7,0.29868177,0.28201333
8,0.29545394,0.28201333
9,0.2936719,0.30298543
10,0.2932411,0.29681718
11,0.29439038,0.30545276
12,0.2969936,0.2992845
13,0.2987587,0.27584505
14,0.29685643,0.27707872
15,0.2933962,0.27091044
16,0.28996262,0.27831236
17,0.28779513,0.27831236
18,0.28602165,0.28448063
19,0.28720224,0.29188254
20,0.28884286,0.29434988
21,0.29067498,0.2931162
22,0.29222572,0.29805082
23,0.29430264,0.31285468
24,0.2969082,0.31655565
25,0.29995528,0.32889217
26,0.30370203,0.31038737
27,0.3054973,0.3177893
28,0.30754846,0.3202566
29,0.30940834,0.32519123
30,0.31156805,0.31902295
31,0.3131836,0.32642487
32,0.31567678,0.32519123
33,0.31761733,0.3227239
34,0.31916115,0.31902295
35,0.31953463,0.32149026
36,0.31963545,0.32765853
37,0.32057992,0.31902295
38,0.32077584,0.3042191
39,0.31928807,0.29681718
40,0.3167436,0.28694794
41,0.31288534,0.2906489
42,0.3083385,0.27707872
43,0.302703,0.26474217
44,0.29604894,0.26474217
45,0.28962067,0.27337775
46,0.28477564,0.28324696
47,0.28253758,0.27337775
48,0.2821803,0.27707872
49,0.28324065,0.27707872
50,0.2847308,0.28077966
51,0.28647038,0.27954602
52,0.2868471,0.27214408
53,0.28658062,0.25734025
54,0.28439683,0.26227486
55,0.2814204,0.22526523
56,0.2733402,0.23513447
57,0.26538244,0.24377005
58,0.25983196,0.24130274
59,0.25650173,0.24377005
60,0.25374308,0.24006909
61,0.25368565,0.2561066
62,0.2550338,0.247471
63,0.25527486,0.24623735
64,0.25561446,0.2524056
65,0.2566385,0.26227486
66,0.2591268,0.26227486
67,0.2606057,0.2635085
68,0.26260322,0.25980756
69,0.26393205,0.26474217
70,0.2652135,0.2746114
71,0.2667852,0.26720947
72,0.26797265,0.3066864
73,0.27189782,0.3017518
74,0.2772627,0.30298543
75,0.28235734,0.3066864
76,0.28718516,0.3042191
77,0.29230785,0.3140883
78,0.29672006,0.3177893
79,0.30120966,0.31285468
80,0.30401474,0.3091537
81,0.30533737,0.29805082
82,0.30501094,0.28941524
83,0.30190715,0.27831236
84,0.29730034,0.27954602
85,0.2932242,0.28201333
86,0.2903149,0.27707872
87,0.28748968,0.2746114
88,0.28577513,0.2746114
89,0.28447175,0.28448063
90,0.28483766,0.28201333
91,0.28509974,0.2931162
92,0.28750825,0.28324696
93,0.28750867,0.28201333
94,0.28805956,0.2906489
95,0.28857473,0.2906489
96,0.2898153,0.29805082
97,0.2913677,0.30545276
98,0.2948199,0.29805082
99,0.29642713,0.30051813
100,0.29758307,0.2931162
101,0.29730567,0.30792007
102,0.29812577,0.3091537
103,0.2992507,0.29558352
104,0.3001126,0.28448063
105,0.29832232,0.27091044
106,0.2952612,0.27954602
107,0.29167178,0.28077966
108,0.2870193,0.2746114
109,0.28357673,0.24006909
110,0.27541974,0.247471
111,0.26948118,0.25117198
112,0.26490635,0.2450037
113,0.26226175,0.2425364
114,0.25921327,0.24377005
115,0.25982523,0.24130274
116,0.2583512,0.22403158
117,0.25369406,0.21169505
118,0.24794573,0.20305946
119,0.24164748,0.20429312
120,0.23447183,0.19072293
121,0.2267709,0.19565754
122,0.22213046,0.18825561
123,0.21804935,0.18702196
124,0.21429174,0.18702196
125,0.21107198,0.18948926
126,0.20909943,0.1857883
127,0.20656168,0.18948926
128,0.20536686,0.19319023
129,0.20512071,0.20059216
130,0.20591636,0.20552677
131,0.2041483,0.21662965
132,0.20620576,0.22526523
133,0.20966157,0.22279793
134,0.21354431,0.22403158
135,0.21726242,0.22279793
136,0.22184034,0.2104614
137,0.22205848,0.20922773
138,0.22142032,0.21416235
139,0.22075461,0.2129287
140,0.21993685,0.22156428
141,0.22004142,0.22896619
142,0.22560467,0.22526523
143,0.22781044,0.215396
144,0.22802839,0.21416235
145,0.22725764,0.20305946
146,0.22470927,0.20552677
147,0.21996447,0.20429312
148,0.21821365,0.19565754
149,0.21616855,0.19195658
150,0.21345046,0.18825561
151,0.21050812,0.20182581
152,0.20878915,0.19689119
153,0.20752577,0.20182581
154,0.20721008,0.20305946
155,0.20792472,0.20182581
156,0.20897916,0.19812484
157,0.20938164,0.20182581
158,0.20980543,0.20799407
159,0.21030298,0.2104614
160,0.21156487,0.2129287
161,0.2129479,0.20059216
162,0.21280041,0.19195658
163,0.21077289,0.18208735
164,0.20668739,0.17962003
165,0.20221955,0.183321
166,0.19886017,0.18455465
167,0.19718862,0.16851714
168,0.19407272,0.18455465
169,0.19255589,0.215396
170,0.19591756,0.22773254
171,0.20066607,0.23266716
172,0.20702581,0.23883542
173,0.21657997,0.24130274
174,0.22434899,0.2524056
175,0.23035997,0.247471
176,0.2354477,0.2450037
177,0.23870604,0.25117198
178,0.24067776,0.2561066
179,0.24264985,0.2450037
180,0.24203317,0.24993832
181,0.24202713,0.25117198
182,0.2427073,0.24870466
183,0.24337153,0.24623735
184,0.24364957,0.2450037
185,0.24444428,0.247471
186,0.24498454,0.24377005
187,0.24535932,0.26227486
188,0.24715158,0.28201333
189,0.25045562,0.25734025
190,0.2532652,0.27337775
191,0.25843966,0.28448063
