,predicted_price,true_price
0,0.44562572,0.44921315
1,0.44413146,0.4620887
2,0.4444147,0.46065807
3,0.4455148,0.44635195
4,0.44635147,0.44921315
5,0.44589525,0.44635195
6,0.44580343,0.44206008
7,0.4444587,0.43133047
8,0.4420482,0.41988555
9,0.4397999,0.42989987
10,0.43720114,0.43061516
11,0.434784,0.42918456
12,0.43304986,0.42846924
13,0.43161306,0.41416308
14,0.42989683,0.40844062
15,0.4266312,0.40343347
16,0.42204508,0.40772533
17,0.41817963,0.4041488
18,0.41476735,0.41130185
19,0.41298565,0.41773963
20,0.4132293,0.4134478
21,0.41417074,0.41917023
22,0.4150182,0.4241774
23,0.4164445,0.42775393
24,0.41811666,0.42060086
25,0.4194901,0.4155937
26,0.42062598,0.40915594
27,0.42040595,0.40987125
28,0.419088,0.41416308
29,0.41703808,0.41273248
30,0.41548312,0.416309
31,0.41469002,0.4155937
32,0.41472086,0.4170243
33,0.41492084,0.4155937
34,0.41496128,0.4055794
35,0.41440904,0.4048641
36,0.41309527,0.4170243
37,0.4123652,0.40701002
38,0.4119663,0.40271816
39,0.41107422,0.3891273
40,0.40967682,0.36695278
41,0.40605402,0.36480686
42,0.39918444,0.34978542
43,0.39080724,0.35407725
44,0.38240483,0.34620887
45,0.37482125,0.35622317
46,0.3698945,0.3676681
47,0.36738256,0.36909872
48,0.3670317,0.36194563
49,0.36757717,0.36337626
50,0.36819524,0.36480686
51,0.36903626,0.35264665
52,0.3688594,0.35622317
53,0.36764622,0.3469242
54,0.3660047,0.3505007
55,0.3639437,0.34334764
56,0.3609939,0.3505007
57,0.35898834,0.35550788
58,0.3582027,0.36051503
59,0.3587675,0.3590844
60,0.35997635,0.36194563
61,0.36160064,0.3597997
62,0.36287713,0.36409155
63,0.36381912,0.36051503
64,0.3641502,0.35622317
65,0.36413962,0.37124464
66,0.3650139,0.369814
67,0.36608097,0.36051503
68,0.3669539,0.35622317
69,0.3669271,0.36909872
70,0.36713374,0.37768242
71,0.36862063,0.36123034
72,0.36998257,0.37339056
73,0.37105834,0.36409155
74,0.372186,0.36552218
75,0.37176862,0.37410587
76,0.36962163,0.37195995
77,0.37048566,0.3869814
78,0.37219045,0.38268957
79,0.37495297,0.37410587
80,0.37720233,0.37339056
81,0.3776176,0.37339056
82,0.3769217,0.37195995
83,0.37561297,0.36051503
84,0.37346026,0.35693848
85,0.3714795,0.3583691
86,0.36949304,0.36337626
