,predicted_price,true_price
0,0.2554158,0.27044854
1,0.25627974,0.2974934
2,0.26203084,0.28562006
3,0.26836383,0.27440634
4,0.27132875,0.27770448
5,0.2722701,0.26912928
6,0.27168512,0.27176782
7,0.26638806,0.26846966
8,0.2636038,0.27440634
9,0.26363188,0.28627968
10,0.2647503,0.28100264
11,0.26663193,0.28364116
12,0.26862398,0.27638522
13,0.26977646,0.25989446
14,0.26848572,0.26121372
15,0.26407,0.2519789
16,0.2603594,0.25131926
17,0.25618762,0.23878628
18,0.25212416,0.27110818
19,0.25295407,0.27308708
20,0.2556116,0.27770448
21,0.25901955,0.27836412
22,0.26180208,0.27836412
23,0.26542878,0.29683378
24,0.26861435,0.30936676
25,0.27624595,0.3060686
26,0.28561735,0.32453826
27,0.30120093,0.34234828
28,0.31648475,0.3383905
29,0.3239976,0.35026386
30,0.32905012,0.36081794
31,0.33369744,0.36345646
32,0.33287194,0.3812665
33,0.3400138,0.3792876
34,0.349652,0.35949868
35,0.35425097,0.35949868
36,0.3547079,0.38258576
37,0.358209,0.37664908
38,0.3585636,0.38390502
39,0.3641907,0.36081794
40,0.36837596,0.35026386
41,0.3689537,0.34564644
42,0.3617921,0.31068602
43,0.3521514,0.3040897
44,0.3382731,0.28825858
45,0.32710004,0.30936676
46,0.31877315,0.31926122
47,0.3153178,0.30474934
48,0.3126933,0.29881266
49,0.309865,0.29155672
50,0.3069667,0.2974934
51,0.30176327,0.28298154
52,0.29614532,0.29353562
53,0.29335707,0.2823219
54,0.29099447,0.28627968
55,0.28880447,0.26978892
56,0.28500134,0.27242744
57,0.28176063,0.2737467
58,0.27758068,0.27770448
59,0.27505863,0.27770448
60,0.27315766,0.29221636
61,0.274602,0.2974934
62,0.27854943,0.29551452
63,0.28194284,0.2908971
64,0.284444,0.2994723
65,0.28698593,0.30211082
66,0.28879642,0.2974934
67,0.28918028,0.31002638
68,0.2925576,0.31794196
69,0.29742467,0.34432718
70,0.30578572,0.35686016
71,0.31626588,0.35422164
72,0.32700783,0.37796834
73,0.33867547,0.35751978
74,0.34702462,0.35883906
75,0.34862357,0.3555409
76,0.34775585,0.36147758
77,0.34770066,0.34762532
78,0.34196144,0.37005278
79,0.34354454,0.36015832
80,0.3447184,0.35224274
81,0.3445641,0.3469657
82,0.34222275,0.33773088
83,0.3404013,0.33245382
84,0.33459133,0.33047494
85,0.33155745,0.34366754
86,0.3302084,0.3469657
87,0.33036155,0.35883906
88,0.33410764,0.36543536
89,0.34005117,0.37137204
90,0.34658062,0.38258576
91,0.35629272,0.42941952
92,0.3737256,0.39907652
93,0.38688934,0.42216358
94,0.39830804,0.44261214
95,0.40857923,0.41754618
96,0.4121285,0.40699208
97,0.4075638,0.40699208
98,0.40686572,0.40039578
99,0.40307325,0.39973614
100,0.39716202,0.39775726
101,0.39628994,0.42282322
102,0.39955676,0.40633246
103,0.40172565,0.39577836
104,0.40284836,0.39313984
105,0.40076464,0.35686016
106,0.39316708,0.3641161
107,0.38192242,0.36741424
108,0.37559658,0.37203166
109,0.3706662,0.37335092
110,0.36881125,0.36015832
111,0.36896366,0.41952506
112,0.38016617,0.42282322
113,0.39404058,0.41754618
114,0.40377295,0.38918206
115,0.40837657,0.38060686
116,0.4079883,0.3687335
117,0.3932433,0.353562
118,0.38174248,0.34366754
119,0.37148762,0.34960422
120,0.3641215,0.35620052
121,0.35851204,0.3403694
122,0.35341084,0.3403694
123,0.34894603,0.35949868
124,0.34767142,0.38720316
125,0.35199958,0.3858839
126,0.3582828,0.37796834
127,0.36559296,0.36081794
128,0.36990374,0.36807388
129,0.36971623,0.40765172
130,0.37215167,0.4030343
131,0.37813777,0.42282322
132,0.3900224,0.48878628
133,0.4162373,0.5019789
134,0.4482093,0.5151715
135,0.4722764,0.5217678
136,0.49614334,0.5316623
137,0.50871027,0.53825855
138,0.51236063,0.5580475
139,0.51859844,0.5415567
140,0.52239627,0.5415567
141,0.52276963,0.53496045
142,0.523495,0.54815304
143,0.5192135,0.51187336
144,0.5148373,0.50527704
145,0.5123687,0.49208444
146,0.5052425,0.49868074
147,0.49838567,0.49538258
148,0.48920572,0.47889182
149,0.4829083,0.47559366
150,0.47719556,0.47229552
151,0.47297192,0.48548812
152,0.47065806,0.47889182
153,0.46866375,0.48218998
154,0.47584754,0.47229552
155,0.4817646,0.47229552
156,0.48355424,0.4525066
157,0.4805075,0.47229552
158,0.47704566,0.4656992
159,0.46560258,0.47229552
160,0.46286726,0.4525066
161,0.4606545,0.4525066
162,0.45895606,0.43271768
163,0.45478874,0.41622692
164,0.4484955,0.41490766
165,0.43970877,0.40633246
166,0.43136358,0.42150396
167,0.4251718,0.396438
168,0.42005306,0.39511874
169,0.4153443,0.43931398
170,0.4181403,0.50527704
171,0.4347635,0.50527704
172,0.46008366,0.5019789
173,0.48440945,0.5019789
174,0.50409853,0.5316623
175,0.5185692,0.55474937
176,0.5300198,0.57453823
177,0.53918785,0.61741424
178,0.5597834,0.633905
179,0.5812678,0.6273087
180,0.5930424,0.6273087
181,0.59764487,0.6141161
182,0.6010244,0.61741424
183,0.5967452,0.6009235
184,0.5891539,0.57453823
185,0.58653027,0.58113456
186,0.5821972,0.5712401
187,0.5754673,0.5976253
188,0.5760596,0.68007916
189,0.589107,0.59102905
190,0.6099482,0.60422164
191,0.62457126,0.62401056
192,0.6342876,0.68007916
193,0.6461733,0.6701847
194,0.6520927,0.6833773
195,0.6535904,0.68007916
196,0.66876704,0.6998681
197,0.68131053,0.6701847
198,0.6742649,0.68007916
199,0.6759118,0.6899736
200,0.67402375,0.67348284
201,0.66823334,0.66029024
202,0.66031265,0.64709765
203,0.6553201,0.65039575
204,0.6495664,0.61741424
205,0.6391024,0.5712401
206,0.62750345,0.56794196
207,0.6165813,0.54815304
208,0.6013161,0.5778364
209,0.5915252,0.61741424
210,0.5937807,0.6207124
211,0.59733754,0.633905
212,0.6049292,0.6075198
