,predicted_price,true_price
0,0.44962376,0.51350236
1,0.45145446,0.5155638
2,0.45874476,0.51968664
3,0.46259588,0.5031952
4,0.4582644,0.50525665
5,0.45558763,0.48051947
6,0.4652241,0.4949495
7,0.46833864,0.50525665
8,0.47265974,0.5155638
9,0.47892123,0.52380955
10,0.47966486,0.5155638
11,0.47288677,0.5176252
12,0.47053447,0.51350236
13,0.4675881,0.4949495
14,0.45554477,0.5031952
15,0.4565543,0.49082664
16,0.4549634,0.49288806
17,0.44841185,0.48670378
18,0.44509944,0.50525665
19,0.4450765,0.51144093
20,0.44543785,0.52380955
21,0.4557218,0.52999383
22,0.46747312,0.554731
23,0.48819345,0.5629767
24,0.5102234,0.5526695
25,0.51495326,0.52380955
26,0.51917946,0.53205526
27,0.5175747,0.5609153
28,0.5212294,0.5609153
29,0.50784296,0.54648525
30,0.50170064,0.5485467
31,0.4983496,0.5485467
32,0.49498427,0.5423624
33,0.47880363,0.53823954
34,0.46856898,0.5279324
35,0.46642482,0.525871
36,0.46490812,0.525871
37,0.46581817,0.5155638
38,0.4635279,0.49907234
39,0.46242929,0.51144093
40,0.46399933,0.5155638
41,0.46539575,0.5279324
42,0.46809855,0.5093795
43,0.47411916,0.525871
44,0.484,0.5155638
45,0.48657262,0.5506081
46,0.50399,0.5444238
47,0.51018524,0.55885386
48,0.5140487,0.56503814
49,0.5187105,0.58152956
50,0.5330894,0.6165739
51,0.5452728,0.61451244
52,0.5483357,0.6042053
53,0.5529033,0.5959596
54,0.55715746,0.612451
55,0.5531127,0.5959596
56,0.53327996,0.6165739
57,0.53366196,0.63306534
58,0.5478919,0.6433725
59,0.5571535,0.65367967
60,0.56378573,0.6165739
61,0.5720352,0.64131105
62,0.57525986,0.6433725
63,0.570242,0.6969697
64,0.5836586,0.717584
65,0.6019567,0.7052154
66,0.61567277,0.69490826
67,0.624482,0.6969697
68,0.6351559,0.6990311
69,0.6184506,0.70315397
70,0.6080303,0.6990311
71,0.6041049,0.6825397
72,0.6033246,0.67841685
73,0.60520995,0.64131105
74,0.61134845,0.65986395
75,0.60730714,0.6639868
76,0.60445184,0.69490826
77,0.60831594,0.6969697
78,0.6048764,0.72170687
79,0.6045339,0.7340754
80,0.61648095,0.717584
81,0.62024385,0.7299526
82,0.62167555,0.7237683
83,0.6269995,0.69490826
84,0.62360877,0.6825397
85,0.6174316,0.6660482
86,0.61344296,0.6701711
87,0.6036124,0.67841685
88,0.5975275,0.69284683
89,0.5926817,0.69490826
90,0.58946705,0.68666255
91,0.5897419,0.6495568
92,0.591888,0.65367967
93,0.59318656,0.64131105
94,0.58944684,0.6495568
95,0.5831833,0.6578025
96,0.5871971,0.67635536
97,0.59882134,0.7237683
98,0.6153917,0.70315397
99,0.63402545,0.7773655
100,0.66881585,0.78973407
101,0.69549876,0.76293546
102,0.6908529,0.7381983
103,0.6922485,0.7753041
104,0.7039501,0.7588126
105,0.6965488,0.7670583
106,0.68482965,0.7381983
107,0.6922747,0.74025977
108,0.69030815,0.71346116
109,0.68230516,0.71964544
110,0.6566882,0.69490826
111,0.6462833,0.6846011
112,0.62795013,0.70315397
113,0.62347716,0.688724
114,0.6143334,0.71139973
115,0.61860096,0.6825397
116,0.61143416,0.6722325
117,0.60473615,0.6557411
118,0.60263854,0.67635536
119,0.5995873,0.68666255
120,0.59543544,0.6969697
121,0.59482497,0.6722325
122,0.59544003,0.6639868
123,0.5938183,0.67841685
124,0.5961163,0.6825397
125,0.5887587,0.732014
126,0.603092,0.69284683
127,0.60800433,0.67841685
128,0.6103005,0.71139973
129,0.6254193,0.71139973
130,0.6264908,0.717584
131,0.6107152,0.70315397
132,0.60838234,0.7155226
133,0.6088779,0.72170687
134,0.6039317,0.7237683
135,0.60119766,0.71346116
136,0.59702456,0.6990311
137,0.5967509,0.69284683
138,0.5945655,0.7155226
139,0.5968144,0.70109254
140,0.5950705,0.71964544
141,0.5993052,0.7381983
142,0.6148162,0.71346116
143,0.6146505,0.7299526
144,0.6210661,0.7093383
145,0.62764865,0.6969697
146,0.62177724,0.6990311
147,0.61480683,0.688724
148,0.61011666,0.67841685
149,0.5971872,0.66810966
150,0.5921809,0.66810966
151,0.5892691,0.688724
152,0.58762646,0.67635536
153,0.58469015,0.6701711
154,0.58244,0.6639868
155,0.5822349,0.6639868
156,0.5803101,0.65986395
157,0.5776975,0.65986395
158,0.576801,0.6495568
159,0.5771643,0.6310039
160,0.57604903,0.6392496
161,0.5756562,0.612451
162,0.5694728,0.612451
163,0.56291133,0.6165739
164,0.5591854,0.60626674
165,0.5492048,0.60008246
166,0.54598266,0.60008246
167,0.5412042,0.5670996
168,0.5393918,0.55885386
169,0.53511035,0.5526695
170,0.53460187,0.5423624
171,0.5224678,0.5485467
172,0.5151733,0.5753453
173,0.5135358,0.5938982
174,0.51279885,0.6042053
175,0.5133163,0.5856525
176,0.51473737,0.5897753
177,0.5178358,0.5897753
178,0.5158812,0.5753453
179,0.5094082,0.5959596
180,0.5115344,0.583591
181,0.5134789,0.5897753
182,0.5147491,0.59183675
183,0.517589,0.60832816
184,0.5216974,0.612451
185,0.5231383,0.6474954
186,0.54142416,0.6578025
187,0.55254835,0.6454339
188,0.5601562,0.64131105
189,0.5656433,0.6310039
190,0.5643841,0.65367967
191,0.55533993,0.67429394
192,0.55595565,0.6825397
193,0.56153274,0.67841685
194,0.56829214,0.6825397
195,0.57708526,0.65986395
196,0.5740955,0.65367967
197,0.56421727,0.6474954
198,0.55794907,0.6722325
199,0.55764496,0.68666255
200,0.5659765,0.67841685
201,0.5673913,0.6825397
202,0.57326686,0.6969697
203,0.5835514,0.70315397
204,0.58791083,0.67841685
205,0.57998645,0.6722325
206,0.5811018,0.6660482
207,0.5850646,0.6907854
208,0.586341,0.67429394
209,0.58078796,0.67429394
210,0.57732344,0.6846011
211,0.58035743,0.68666255
212,0.5756469,0.67635536
213,0.56801444,0.67841685
