,predicted_price,true_price
0,0.58987427,0.6172962
1,0.5936042,0.6172962
2,0.5965767,0.6222664
3,0.5991586,0.6172962
4,0.6011245,0.612326
5,0.60187733,0.5924453
6,0.59991527,0.612326
7,0.59945834,0.6073559
8,0.5991868,0.6172962
9,0.601287,0.6222664
10,0.6046094,0.6471173
11,0.6113459,0.63717693
12,0.6161299,0.6421471
13,0.62009263,0.612326
14,0.6176323,0.6272366
15,0.61557674,0.5576541
16,0.60439086,0.5477137
17,0.59062433,0.5477137
18,0.57713914,0.5626243
19,0.5697962,0.5477137
20,0.5616094,0.5526839
21,0.55886286,0.5725646
22,0.5598619,0.5675944
23,0.56124324,0.5775348
24,0.56355536,0.5924453
25,0.5692704,0.582505
26,0.57383335,0.5924453
27,0.5786417,0.612326
28,0.58590573,0.612326
29,0.5926218,0.6272366
30,0.59876114,0.612326
31,0.6027583,0.5874751
32,0.60125995,0.6073559
33,0.59973776,0.6073559
34,0.59903944,0.6023857
35,0.5976714,0.6023857
36,0.59675395,0.6023857
37,0.59635496,0.6073559
38,0.59556854,0.582505
39,0.5924459,0.5874751
40,0.5884051,0.582505
41,0.5860286,0.5775348
42,0.5834028,0.5626243
43,0.57979447,0.5576541
44,0.575064,0.582505
45,0.57389843,0.5874751
46,0.57538956,0.5924453
47,0.5768857,0.5974155
48,0.5802167,0.6023857
49,0.5849225,0.6073559
50,0.58853924,0.6272366
51,0.5948386,0.6222664
52,0.6005511,0.612326
53,0.6031922,0.5328032
54,0.5920657,0.52286285
55,0.5760321,0.52286285
56,0.5598972,0.5477137
57,0.5510894,0.5477137
58,0.54720783,0.5725646
59,0.55385077,0.6023857
60,0.5638299,0.6073559
61,0.57369745,0.5924453
62,0.5801572,0.6023857
63,0.5862031,0.6073559
64,0.5919163,0.612326
65,0.5966854,0.6172962
66,0.6005552,0.6272366
67,0.6048339,0.63220674
68,0.60977507,0.6272366
69,0.611263,0.6172962
70,0.6111491,0.5576541
71,0.60188425,0.5576541
72,0.59035194,0.5675944
73,0.57987845,0.5477137
74,0.56961143,0.5477137
75,0.5608952,0.5477137
76,0.55684143,0.5576541
77,0.55501974,0.5526839
78,0.55354714,0.5477137
79,0.5520582,0.54274356
80,0.5505255,0.5377734
81,0.54897094,0.527833
82,0.545967,0.5377734
83,0.544297,0.5626243
84,0.54736495,0.5328032
85,0.546715,0.527833
86,0.54400676,0.51789266
87,0.53963506,0.52286285
88,0.53487074,0.527833
89,0.53045106,0.5328032
90,0.52929515,0.5377734
91,0.530232,0.52286285
92,0.5299385,0.52286285
93,0.52845293,0.52286285
94,0.5266874,0.527833
95,0.52597785,0.527833
96,0.5248097,0.52286285
97,0.5249937,0.5328032
98,0.5258064,0.54274356
99,0.52817225,0.54274356
100,0.52987796,0.52286285
101,0.5291567,0.527833
102,0.528468,0.51789266
103,0.52574927,0.52286285
104,0.5220529,0.5377734
105,0.52178586,0.527833
106,0.52255607,0.52286285
107,0.52238107,0.527833
108,0.5226265,0.52286285
109,0.5232759,0.5377734
110,0.5249871,0.51789266
111,0.5241232,0.51789266
112,0.52249897,0.527833
113,0.52230734,0.527833
114,0.52308786,0.52286285
115,0.52224845,0.4582505
116,0.51265305,0.4333996
117,0.49744338,0.42842942
118,0.48027292,0.42644134
119,0.4652518,0.4363817
120,0.4538554,0.4363817
121,0.44855973,0.4244533
122,0.4451933,0.43240556
123,0.44376487,0.4304175
124,0.44209394,0.42644134
125,0.43972057,0.4304175
126,0.43867305,0.4244533
127,0.437977,0.43240556
128,0.43855387,0.4244533
129,0.43789652,0.4413519
130,0.43922782,0.44035786
131,0.44101754,0.4413519
132,0.44253185,0.44333997
133,0.44273356,0.44632205
134,0.4436769,0.4632207
135,0.44682083,0.45129225
136,0.4495089,0.43836978
137,0.44918847,0.43836978
138,0.4481265,0.45924452
139,0.4490627,0.4612326
140,0.4521128,0.4781312
141,0.45705873,0.49801192
142,0.46437165,0.48807156
143,0.47062343,0.49801192
144,0.47730467,0.48807156
145,0.48136646,0.45029822
146,0.47780678,0.4632207
147,0.47260717,0.46819085
148,0.46951413,0.45626244
149,0.4652822,0.44930416
150,0.4606579,0.45725647
151,0.45962435,0.47117296
152,0.4607897,0.45725647
153,0.4602644,0.4473161
154,0.45762363,0.45328033
155,0.45662525,0.4582505
156,0.4565995,0.4781312
157,0.45962185,0.4831014
158,0.46386105,0.48807156
159,0.46922395,0.49304175
160,0.4747308,0.4781312
161,0.4780664,0.48807156
162,0.48029822,0.4582505
163,0.4781669,0.45129225
164,0.47271654,0.42544731
165,0.4630415,0.43737575
166,0.45509166,0.4632207
167,0.45173356,0.43240556
168,0.44851822,0.45328033
169,0.44755524,0.43836978
170,0.44720381,0.44831014
171,0.44754034,0.44831014
172,0.44675285,0.4831014
173,0.45345742,0.4691849
174,0.45875967,0.49801192
175,0.4668897,0.48807156
176,0.4732759,0.5029821
177,0.4821496,0.5079523
178,0.48801044,0.49304175
179,0.4908465,0.5029821
180,0.4928372,0.49801192
181,0.49419847,0.5079523
182,0.49574447,0.5079523
183,0.49681255,0.51789266
184,0.5010073,0.49304175
185,0.50068355,0.51292247
186,0.5015989,0.5029821
187,0.50027215,0.5328032
188,0.50494856,0.52286285
189,0.50932574,0.5029821
190,0.5110615,0.51789266
191,0.5119739,0.51789266
192,0.5124173,0.5079523
193,0.5094485,0.5029821
194,0.5060233,0.5029821
195,0.5053968,0.5029821
196,0.5035656,0.49801192
197,0.5017788,0.5079523
198,0.501698,0.5029821
199,0.5016746,0.51789266
200,0.5041809,0.5377734
201,0.5107697,0.5328032
202,0.51659375,0.54274356
203,0.5218382,0.5377734
204,0.5273559,0.54274356
205,0.5317741,0.5477137
206,0.53442365,0.54274356
207,0.5379144,0.54274356
208,0.53914034,0.5477137
209,0.5409898,0.5526839
210,0.5417312,0.5526839
211,0.54235107,0.5576541
212,0.5430659,0.5675944
