,predicted_price,true_price
0,0.31318042,0.29681718
1,0.29540357,0.3091537
2,0.30109575,0.3066864
3,0.30501258,0.29434988
4,0.2925936,0.30051813
5,0.29286858,0.28941524
6,0.29383966,0.28077966
7,0.2879971,0.28201333
8,0.27714238,0.28201333
9,0.2764638,0.30298543
10,0.28212193,0.29681718
11,0.27942532,0.30545276
12,0.27803075,0.2992845
13,0.28616297,0.27584505
14,0.2868574,0.27707872
15,0.27909616,0.27091044
16,0.27617475,0.27831236
17,0.27147606,0.27831236
18,0.26648107,0.28448063
19,0.2607723,0.29188254
20,0.2626134,0.29434988
21,0.2697874,0.2931162
22,0.26915732,0.29805082
23,0.2740636,0.31285468
24,0.2836387,0.31655565
25,0.29106984,0.32889217
26,0.30980843,0.31038737
27,0.33843824,0.3177893
28,0.34788278,0.3202566
29,0.35341272,0.32519123
30,0.345114,0.31902295
31,0.32219383,0.32642487
32,0.30753207,0.32519123
33,0.3076957,0.3227239
34,0.3025258,0.31902295
35,0.29980338,0.32149026
36,0.29885712,0.32765853
37,0.29690817,0.31902295
38,0.2959059,0.3042191
39,0.294328,0.29681718
40,0.29477915,0.28694794
41,0.2917441,0.2906489
42,0.28399253,0.27707872
43,0.27731448,0.26474217
44,0.27155596,0.26474217
45,0.27177304,0.27337775
46,0.28534812,0.28324696
47,0.28376228,0.27337775
48,0.27908567,0.27707872
49,0.27844623,0.27707872
50,0.27055565,0.28077966
51,0.25195011,0.27954602
52,0.24588323,0.27214408
53,0.24535993,0.25734025
54,0.24415302,0.26227486
55,0.24409983,0.22526523
56,0.24779743,0.23513447
57,0.24423653,0.24377005
58,0.25119022,0.24130274
59,0.24473631,0.24377005
60,0.24112794,0.24006909
61,0.23583147,0.2561066
62,0.23499149,0.247471
63,0.23236099,0.24623735
64,0.23329553,0.2524056
65,0.23729172,0.26227486
66,0.23780048,0.26227486
67,0.23256466,0.2635085
68,0.23742372,0.25980756
69,0.23805344,0.26474217
70,0.23849952,0.2746114
71,0.23989603,0.26720947
72,0.23676324,0.3066864
73,0.26254797,0.3017518
74,0.27470234,0.30298543
75,0.28541613,0.3066864
76,0.3091799,0.3042191
77,0.31636462,0.3140883
78,0.31015533,0.3177893
79,0.32162142,0.31285468
80,0.31959134,0.3091537
81,0.31788635,0.29805082
82,0.31736538,0.28941524
83,0.30269712,0.27831236
84,0.2819311,0.27954602
85,0.27425876,0.28201333
86,0.26949543,0.27707872
87,0.26544926,0.2746114
88,0.2586477,0.2746114
89,0.26021272,0.28448063
