,predicted_price,true_price
0,0.690153,0.6804734
1,0.6899432,0.6804734
2,0.68822896,0.6923077
3,0.68681717,0.6893491
4,0.6877829,0.7071006
5,0.6895833,0.7071006
6,0.6942295,0.6804734
7,0.6953523,0.7071006
8,0.69557047,0.6923077
9,0.69632894,0.7071006
10,0.69844186,0.71301776
11,0.6999014,0.69822484
12,0.70262396,0.65384614
13,0.69626725,0.6360947
14,0.6832795,0.6420118
15,0.6706631,0.6390532
16,0.6603961,0.6360947
17,0.6529136,0.6390532
18,0.6485132,0.6213018
19,0.6459886,0.60946745
20,0.64054453,0.60650885
21,0.6329832,0.60946745
22,0.6260358,0.6183432
23,0.6228497,0.62721896
24,0.62279725,0.6331361
25,0.6261786,0.62721896
26,0.62921655,0.6420118
27,0.6332711,0.6390532
28,0.6366477,0.6390532
29,0.6389055,0.6420118
30,0.6412337,0.6390532
31,0.6432121,0.647929
32,0.64376163,0.66863906
33,0.64701355,0.6627219
34,0.65132046,0.6627219
35,0.65437496,0.67159766
36,0.65747046,0.67159766
37,0.6597185,0.65976334
38,0.66032445,0.6627219
39,0.6606618,0.647929
40,0.6593946,0.6449704
41,0.65647066,0.6745562
42,0.6569909,0.66568047
43,0.65829396,0.6745562
44,0.6621171,0.67159766
45,0.66483533,0.6745562
46,0.66725296,0.69526625
47,0.6703291,0.6923077
48,0.67399657,0.69526625
49,0.6768379,0.70118344
50,0.68153584,0.71597636
51,0.6879872,0.69526625
52,0.69027567,0.6863905
53,0.68954784,0.66863906
54,0.68601525,0.6863905
55,0.68276525,0.66568047
56,0.67762506,0.6775148
57,0.6778741,0.6775148
58,0.68546224,0.6804734
59,0.6872145,0.6834319
60,0.68640816,0.6834319
61,0.6840812,0.6834319
62,0.6812707,0.6804734
63,0.6784984,0.6804734
64,0.6774224,0.66863906
65,0.6747265,0.67159766
66,0.6738887,0.6863905
67,0.6753199,0.69822484
68,0.68359244,0.6627219
69,0.6861422,0.6745562
70,0.68408304,0.6923077
71,0.68515956,0.71005917
72,0.68831,0.7071006
73,0.69159937,0.7071006
74,0.6975055,0.71301776
75,0.7036381,0.70414203
76,0.7076185,0.71597636
77,0.7097852,0.7248521
78,0.71080387,0.73964494
79,0.7171284,0.7366864
80,0.7294216,0.7366864
81,0.73088264,0.7248521
82,0.72877765,0.74260354
83,0.7270274,0.7692308
84,0.7303348,0.7692308
85,0.7337898,0.7721894
86,0.7409351,0.7633136
87,0.7477319,0.7662722
88,0.75164604,0.7662722
89,0.7543436,0.74852073
90,0.75329083,0.76035506
91,0.7554846,0.6923077
92,0.7523105,0.6834319
93,0.7380113,0.6804734
94,0.72030914,0.7071006
95,0.7088083,0.69822484
96,0.69919837,0.6923077
97,0.694611,0.69822484
98,0.6942539,0.57988167
99,0.678349,0.56213015
100,0.6545578,0.5473373
101,0.62833655,0.5502958
102,0.606557,0.53846157
103,0.5883046,0.5118343
104,0.5747272,0.51775146
105,0.5624737,0.5325444
106,0.55546194,0.5591716
107,0.5530538,0.5443787
108,0.5517369,0.5443787
109,0.5553488,0.5414201
110,0.55843806,0.535503
111,0.5601008,0.5325444
112,0.5585742,0.5502958
113,0.55851245,0.53846157
114,0.55801046,0.5325444
115,0.5570427,0.5295858
116,0.5543422,0.5325444
117,0.55100614,0.52071005
118,0.54667175,0.5118343
119,0.54113805,0.47928995
120,0.5327887,0.4733728
121,0.5215105,0.48816568
122,0.5133847,0.4822485
123,0.5067767,0.47928995
124,0.5013005,0.46449703
125,0.49617863,0.46449703
126,0.49273944,0.46153846
127,0.48864198,0.45266274
128,0.48487654,0.46153846
129,0.4811995,0.47633135
130,0.48136234,0.45266274
131,0.48255888,0.49112427
132,0.48467237,0.47928995
133,0.48692307,0.49408284
134,0.49013585,0.47928995
135,0.4916902,0.46745563
136,0.49079704,0.4733728
137,0.48865786,0.4852071
138,0.48906058,0.5118343
139,0.4927503,0.5118343
140,0.4977605,0.5295858
141,0.5063669,0.5088757
142,0.5176394,0.5325444
143,0.523431,0.52662724
144,0.52605915,0.5147929
145,0.527218,0.49112427
146,0.52359414,0.48816568
147,0.5161072,0.49408284
148,0.510923,0.47928995
149,0.5043381,0.47928995
150,0.49827778,0.48816568
151,0.49539447,0.5088757
152,0.49735808,0.49408284
153,0.49868488,0.46449703
154,0.49569428,0.46745563
155,0.4918893,0.47633135
156,0.4892243,0.5147929
157,0.49523067,0.51775146
158,0.503361,0.52071005
159,0.512426,0.51775146
160,0.5191534,0.5118343
161,0.5228094,0.5029586
162,0.5238447,0.5
163,0.52093637,0.49408284
164,0.5157753,0.4822485
165,0.5102637,0.50591713
166,0.50756633,0.5088757
167,0.50618327,0.5029586
168,0.50655377,0.51775146
169,0.50987756,0.52071005
170,0.51394504,0.5325444
171,0.5179756,0.52662724
172,0.5226578,0.5532544
173,0.5303607,0.556213
174,0.5372658,0.5769231
175,0.54655856,0.5739645
176,0.554618,0.57100594
177,0.56122416,0.5769231
178,0.56539595,0.5769231
179,0.5681838,0.58284026
180,0.57032424,0.591716
181,0.5748055,0.6035503
182,0.5825893,0.61242604
183,0.58970463,0.60650885
184,0.5955337,0.5591716
185,0.5935263,0.5857988
186,0.5903136,0.5887574
187,0.58900213,0.6005917
188,0.5891322,0.57100594
189,0.58931315,0.5887574
190,0.59260905,0.5976331
191,0.59572357,0.5976331
192,0.5963552,0.5976331
193,0.59871745,0.6183432
194,0.6006619,0.65680474
195,0.60888577,0.6390532
196,0.61738676,0.65976334
197,0.62691915,0.62721896
198,0.63177,0.6183432
199,0.6334611,0.61538464
200,0.6288377,0.6213018
201,0.6254777,0.6035503
202,0.62041306,0.6183432
203,0.6180312,0.60946745
204,0.6211536,0.6449704
205,0.62255716,0.647929
206,0.62461305,0.6360947
207,0.62750065,0.65088755
208,0.630003,0.62721896
209,0.630528,0.6183432
210,0.6293455,0.62721896
211,0.6275277,0.6449704
212,0.63116133,0.6449704
