Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,2001,29915,14.8,15.1,14.8,15.1,-0.05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05,10006,148138,14.85,14.85,14.75,14.8,-0.3,11,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0
2016-01-06,14000,208150,14.8,14.95,14.8,14.95,0.15,10,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
2016-01-07,20004,294810,14.6,14.95,14.5,14.9,-0.05,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-08,8001,119565,15.1,15.1,14.85,14.9,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-11,12003,178193,14.95,14.95,14.8,14.8,-0.1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-12,23001,346965,14.8,15.45,14.8,15.25,0.45,18,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0
2016-01-13,8000,121800,15.3,15.4,15.0,15.2,-0.05,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-14,17000,254850,14.9,15.3,14.8,15.05,-0.15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15,4000,59650,14.8,15.1,14.8,15.1,0.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-18,10000,151500,15.4,15.4,14.9,15.15,0.05,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,28004,416560,14.95,15.25,14.75,15.25,0.1,25,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,21001,314665,15.1,15.1,14.9,15.1,-0.15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-21,40001,589814,14.75,15.05,14.7,14.85,-0.25,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-22,9000,132550,14.85,14.85,14.7,14.8,-0.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-25,22005,326320,14.85,14.95,14.75,14.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-26,5712,84394,15.0,15.0,14.7,14.7,-0.2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-27,15005,221470,14.9,14.9,14.7,14.75,0.05,17,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0
2016-01-28,17000,255600,14.95,15.1,14.95,15.0,0.25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,15000,224950,15.0,15.15,14.95,14.95,-0.05,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-30,29000,436100,15.0,15.1,15.0,15.05,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,3003,45295,15.1,15.1,15.05,15.1,0.05,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02,27000,407150,14.9,15.25,14.9,15.25,0.15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,40000,601200,15.25,15.25,14.9,15.15,-0.1,29,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
2016-02-15,17024,257711,15.3,15.3,15.1,15.1,-0.05,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-16,36001,552315,15.4,15.7,15.15,15.45,0.35,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-17,17002,259030,15.4,15.4,15.1,15.2,-0.25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-18,44008,673474,15.2,15.6,15.2,15.45,0.25,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,31000,475400,15.3,15.5,15.25,15.25,-0.2,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22,20013,307698,15.35,15.5,15.35,15.35,0.1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-23,23000,353200,15.4,15.4,15.3,15.4,0.05,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-24,48000,749600,15.4,15.8,15.4,15.8,0.4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,97000,1565850,15.8,16.55,15.8,16.2,0.4,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,149002,2401332,16.3,16.4,16.0,16.1,-0.1,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,61002,980432,16.1,16.1,16.0,16.05,-0.05,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,51006,821496,16.4,16.4,16.0,16.15,0.1,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,47102,762352,16.2,16.3,16.1,16.2,0.05,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,46003,747698,16.2,16.3,16.2,16.3,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-07,77363,1254029,16.3,16.35,16.1,16.3,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-08,31003,506298,16.4,16.45,16.2,16.3,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-09,54001,876166,16.1,16.4,16.05,16.3,0.0,27,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
2016-03-10,37010,602015,16.3,16.4,16.15,16.4,0.1,27,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
2016-03-11,86002,1442332,16.4,17.5,16.35,16.65,0.25,60,0.0,0.0,9000.0,0.0,0.0,0.0,1000.0,0.0
2016-03-14,68528,1136108,16.7,16.7,16.5,16.65,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,89001,1484516,16.7,16.85,16.55,16.75,0.1,55,0.0,1000.0,6000.0,0.0,0.0,0.0,6000.0,0.0
2016-03-16,53001,885816,16.6,17.0,16.6,16.75,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-17,48049,804316,16.8,16.9,16.7,16.8,0.05,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,72106,1206195,16.8,16.85,16.65,16.8,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0
2016-03-21,6013,100565,16.25,16.9,16.25,16.8,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-22,18000,298800,16.8,16.8,16.35,16.7,-0.1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-23,51200,844047,16.7,16.7,16.3,16.6,-0.1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-24,46000,756100,16.5,16.5,16.25,16.5,-0.1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-25,53000,864850,16.2,16.45,16.2,16.45,-0.05,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,107713,1814623,16.45,17.3,16.45,16.9,0.45,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-29,389009,6943459,18.35,18.55,17.1,17.95,1.05,203,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0
2016-03-30,88050,1555027,17.45,17.85,17.45,17.55,-0.4,69,0.0,0.0,2000.0,0.0,0.0,0.0,1000.0,0.0
2016-03-31,277000,5056650,17.8,18.8,17.8,18.35,0.8,169,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0
2016-04-01,77004,1410422,18.5,18.5,18.0,18.45,0.1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-06,59007,1091226,18.6,18.6,18.3,18.6,0.15,47,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0
2016-04-07,259000,4917300,18.6,19.5,18.55,19.4,0.8,129,0.0,0.0,19000.0,0.0,0.0,0.0,6000.0,0.0
