Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2023-01-03,2590037,164184422,63.2,63.7,62.8,63.7,0.2,1716,75000,16000,1908890,9000,1019,39000,1794080,0
2023-01-04,3332614,211845726,63.2,63.9,63.2,63.5,-0.2,1522,48000,24,1686900,46000,35000,0,2907588,0
2023-01-05,2583372,164798527,63.6,64.0,63.6,63.8,0.3,1557,39000,3000,2406710,3000,13000,62000,1924740,0
2023-01-06,2775253,177646213,63.8,64.4,63.7,64.0,0.2,1706,53000,14000,2331436,9000,1000,0,1341852,0
2023-01-09,3589459,231905553,64.6,64.8,64.3,64.8,0.8,2253,39000,1008,3165000,35000,23000,3000,775819,5000
2023-01-10,2915405,188144418,64.8,64.8,64.4,64.5,-0.3,1792,1000,15277,2479300,113000,33000,6000,2259000,2987
2023-01-11,1857375,119942705,64.4,64.8,64.4,64.5,0.0,1105,28000,5000,1612916,0,0,2000,941222,0
2023-01-12,1852979,119581332,64.5,64.8,64.3,64.5,0.0,1391,16000,0,1635598,48000,0,40000,1293000,0
2023-01-13,2123619,136865236,64.8,64.9,64.0,64.3,-0.2,1507,75000,999,1811448,14000,14000,2000,1466000,2000
2023-01-16,3062261,197545509,64.8,65.0,64.2,64.5,0.2,2320,38000,22000,2503330,18000,48000,4117,2087010,131000
2023-01-17,3047374,196668413,64.5,64.7,64.2,64.7,0.2,1636,0,2000,2656002,42000,17000,20619,1901000,215000
2023-01-30,7442970,486379952,65.2,65.7,64.9,65.6,0.9,4233,109339,42000,6753740,86000,27000,11000,4661891,946
2023-01-31,8783507,569018025,65.5,65.8,64.4,64.5,-1.1,2902,7000,83000,7724753,2000,53863,8991,7231824,582000
2023-02-01,2989775,193834673,64.6,65.0,64.6,65.0,0.5,1665,33000,30000,2402685,0,20201,2348,1957828,0
2023-02-02,2676851,175027762,65.5,65.7,65.1,65.4,0.4,1791,0,11000,2315000,2000,82000,22000,1360000,944
2023-02-03,2393307,156286846,65.4,65.5,65.0,65.4,0.0,1816,0,11000,1919822,53000,13000,7207,1556000,119000
2023-02-06,5656399,373036060,65.4,66.4,65.4,66.1,0.7,3400,66000,9000,5177286,10000,27000,15000,1939000,0
2023-02-07,2780757,184831512,66.1,66.6,66.1,66.6,0.5,1999,35000,17000,2113661,16000,17930,2000,1386000,0
2023-02-08,1944497,128991595,66.7,66.7,66.1,66.2,-0.4,2092,0,1000,1060000,0,37000,10542,1534248,0
2023-02-09,1966056,130593879,66.2,66.6,66.1,66.5,0.3,1430,0,0,1474000,9000,1223,5000,996000,0
2023-02-10,2122430,140842812,66.1,66.6,65.9,66.6,0.1,1361,58000,0,1664040,10000,33000,54000,1175000,0
2023-02-13,5857698,392342402,67.1,67.7,66.6,67.1,0.5,3187,95000,18000,3618000,27000,12000,60000,3882000,86000
2023-02-14,3070475,205086678,67.2,67.3,66.6,66.7,-0.4,2110,14000,19000,1897000,7000,1000,12000,1977466,0
2023-02-15,4069161,272636890,67.0,67.2,66.3,67.2,0.5,2650,0,32000,3257390,9000,8129,22000,1972684,6000
2023-02-16,2566242,172114963,67.0,67.2,66.8,67.0,-0.2,1764,140000,70000,1710235,0,1401,27000,1755038,0
2023-02-17,2046386,137796545,67.0,67.5,66.8,67.5,0.5,1513,49000,22000,1815000,12000,2931,5000,469347,1228
2023-02-20,2386944,161504576,67.5,67.8,67.3,67.8,0.3,1756,84000,0,1939000,28000,2490,45000,855000,242000
2023-02-21,2321526,157548655,67.8,68.0,67.6,67.9,0.1,1858,187000,28000,1737318,24000,76000,56000,1145000,0
2023-02-22,3395146,230664213,67.8,68.2,67.3,68.2,0.3,2612,112000,2000,2724663,36000,15000,86000,1433000,0
