Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,6170916,80328638,13.35,13.4,12.8,12.8,-0.45,2033,195000,0,449640,0,206000,22000,3134000,0
2016-01-05,4274311,54627677,12.8,12.85,12.7,12.8,0.0,1699,67000,0,779284,0,75000,0,2579000,4000
2016-01-06,6362197,80616922,12.85,12.95,12.55,12.6,-0.2,2592,9000,312000,720743,0,82440,40000,3809090,300000
2016-01-07,6555181,81507593,12.6,12.7,12.25,12.4,-0.2,2118,0,138000,1234559,0,39000,1021000,2376598,0
2016-01-08,5086515,62993450,12.4,12.5,12.25,12.45,0.05,1872,96000,13000,1552000,0,30000,0,3551163,0
2016-01-11,7922169,95164528,12.25,12.3,11.85,11.95,-0.5,2485,0,0,1515120,0,9000,11000,3699080,479000
2016-01-12,6269965,74557223,11.95,12.05,11.75,11.9,-0.05,2389,5000,0,1470000,0,248000,66000,3494200,1000
2016-01-13,3680022,43813454,12.0,12.1,11.8,11.85,-0.05,1364,0,342000,687000,0,5000,0,1871000,201000
2016-01-14,8616099,99426001,11.8,11.8,11.45,11.6,-0.25,2199,70000,718000,882000,0,5000,12000,2356000,220000
2016-01-15,9359426,106574394,11.65,11.7,11.15,11.45,-0.15,2479,0,0,1347000,0,85000,31000,3618217,519000
2016-01-18,6066180,69686749,11.2,11.75,11.15,11.7,0.25,2406,129000,0,1895000,0,0,0,2241000,0
2016-01-19,3903264,44887142,11.65,11.7,11.35,11.55,-0.15,1314,99000,7000,277000,0,92000,22000,2234000,100000
2016-01-20,5441697,61210582,11.45,11.5,11.1,11.2,-0.35,1795,0,0,456360,0,303000,25000,3094000,7000
2016-01-21,4948664,55379163,11.25,11.4,11.1,11.1,-0.1,1215,39000,199000,897618,0,45000,2000,3445000,0
2016-01-22,5540009,61749692,11.2,11.3,11.1,11.15,0.05,1357,245000,0,1240000,0,40000,2000,1928020,0
2016-01-25,2615117,29768583,11.3,11.5,11.25,11.4,0.25,879,74000,0,1550000,22000,0,0,642000,0
2016-01-26,2893793,32943747,11.4,11.45,11.3,11.35,-0.05,918,18000,4000,656000,0,46000,29000,1679410,0
2016-01-27,3854204,43439981,11.45,11.45,11.1,11.2,-0.15,1324,84000,0,1341206,0,199000,4000,2530938,0
2016-01-28,5001382,57172094,11.3,11.6,11.25,11.4,0.2,1736,157000,0,1987000,0,127000,5000,1963415,0
2016-01-29,6096722,70028973,11.5,11.6,11.35,11.6,0.2,1416,220000,0,3206321,2000,190000,107000,2166600,0
2016-01-30,6104827,73464132,11.7,12.3,11.6,12.2,0.6,1519,685000,11000,225000,8000,132000,867000,0,0
2016-02-01,4026746,48333070,12.2,12.2,11.8,12.05,-0.15,1496,2000,4000,1884000,0,400000,7000,1853380,0
2016-02-02,3538812,42522094,12.05,12.1,11.9,12.05,0.0,1132,0,27000,1256000,0,2000,0,1865766,0
2016-02-03,5774923,67477886,12.0,12.05,11.5,11.5,-0.55,1962,0,500000,782824,0,154000,0,4622868,0
2016-02-15,4907231,56827797,11.45,11.75,11.3,11.7,0.2,1692,232000,52000,3264000,0,29000,2000,2545907,2642
2016-02-16,5281431,63020722,11.75,12.05,11.6,12.05,0.35,1711,114000,67000,3126000,0,86000,444000,2013844,0
2016-02-17,4002640,47173280,12.1,12.1,11.65,11.7,-0.35,1612,83000,49000,595000,0,148000,74000,2788000,0
2016-02-18,4117078,48890356,11.9,12.05,11.75,11.8,0.1,1390,214000,60000,1412040,0,31000,7000,1117330,0
2016-02-19,5627073,67542326,11.85,12.15,11.8,12.0,0.2,1841,392000,400000,1525360,78000,93000,0,2068000,0
2016-02-22,8707040,106986826,12.0,12.45,12.0,12.15,0.15,2276,501000,0,1367000,0,97000,27000,3498000,0
2016-02-23,6030440,72476130,12.2,12.2,11.9,12.0,-0.15,1919,10000,140000,1086972,0,294000,428000,2404000,0
2016-02-24,3981104,48116498,12.0,12.2,12.0,12.1,0.1,1201,79000,277000,993000,0,198000,24000,1440802,0
2016-02-25,5540705,66597726,12.15,12.15,11.9,11.95,-0.15,1802,85000,20000,2641100,0,88000,0,1987916,0
2016-02-26,6656038,79971606,12.05,12.1,11.9,12.0,0.05,1241,75000,600000,3902618,2000,89000,0,2957590,0
2016-03-01,4943324,60221861,12.1,12.25,12.05,12.2,0.2,1678,53000,0,3275168,0,52000,0,1039679,0
2016-03-02,13853985,175945142,12.35,12.9,12.3,12.85,0.65,3447,2396000,329000,2399060,0,58000,1017000,487000,18134
2016-03-03,14204117,185662164,12.9,13.3,12.7,13.15,0.3,3424,305000,391000,3073000,250000,1328000,83000,1804000,0
2016-03-04,6161478,80904215,13.2,13.25,13.05,13.15,0.0,1867,127000,2000,3202000,0,560000,1000,679300,0
2016-03-07,7585504,101093167,13.15,13.45,13.15,13.35,0.2,2280,60000,330000,3900430,468000,163000,37000,325200,0
2016-03-08,20585967,279975741,13.45,13.95,13.25,13.45,0.1,4360,2238000,400000,4161000,0,116000,944000,5052182,2000
2016-03-09,7039203,93002268,13.45,13.45,13.05,13.25,-0.2,2008,22000,20000,2381000,160000,1289000,0,2200980,0
2016-03-10,5067693,66525814,13.25,13.3,13.05,13.1,-0.15,1563,39000,5000,1521000,0,520000,278000,1736050,0
2016-03-11,7277293,94299767,13.05,13.1,12.85,12.9,-0.2,2465,93000,0,2942000,0,168000,5051,3087000,0
2016-03-14,4664837,60519238,13.0,13.15,12.9,12.9,0.0,1661,215000,4000,1514000,0,90000,0,740001,0
2016-03-15,11474151,143393394,12.95,13.0,12.25,12.25,-0.65,3586,24000,50000,2515000,0,577000,2000,4698000,0
2016-03-16,8962168,112560707,12.25,12.85,12.2,12.7,0.45,2642,515000,301000,4032000,1000,131000,638000,1074720,413000
2016-03-17,7581527,95029996,12.75,12.75,12.4,12.55,-0.15,3452,85000,30000,3486000,0,514000,11000,4041000,0
2016-03-18,5193783,64841325,12.5,12.55,12.4,12.5,-0.05,1580,0,0,3307000,16000,150000,1000,3259000,0
2016-03-21,4187665,52060479,12.5,12.55,12.35,12.5,0.0,1438,15000,200000,1598000,0,0,128000,2614000,0
2016-03-22,3537424,43931846,12.5,12.5,12.35,12.4,-0.1,1460,16000,1000,878206,0,20000,10000,2740000,0
2016-03-23,4221080,52519783,12.45,12.6,12.35,12.5,0.1,1718,3000,0,2016000,0,80000,3000,2583000,0
2016-03-24,5419174,66797062,12.5,12.5,12.2,12.25,-0.25,1624,54000,7000,612000,0,3000,192000,2743000,0
2016-03-25,2801599,34439383,12.25,12.4,12.2,12.25,0.0,690,86000,0,336000,0,34000,0,684000,0
2016-03-28,2422655,29683663,12.3,12.35,12.15,12.25,0.0,616,4000,3000,466000,0,209000,3000,542000,0
2016-03-29,3387283,41132863,12.25,12.3,12.05,12.1,-0.15,1415,0,0,528000,0,34000,0,1611000,0
2016-03-30,4573967,55314084,12.15,12.2,12.05,12.05,-0.05,1733,0,0,2219000,0,0,0,3095000,250000
2016-03-31,5272581,63268174,12.15,12.2,11.9,11.95,-0.1,1869,0,5000,1445000,0,19264,0,4065110,0
2016-04-01,4557379,54171919,11.9,12.0,11.8,12.0,0.05,1407,15000,0,1350092,0,59000,11000,2127391,0
2016-04-06,9051436,105260649,11.85,11.85,11.5,11.55,-0.45,2775,1000,43000,1703000,0,74000,14000,6780910,0
2016-04-07,5515907,63238177,11.55,11.6,11.4,11.45,-0.1,1422,4000,24000,2324000,0,31000,10000,4582861,0
2016-04-08,3794973,44237195,11.45,11.9,11.4,11.8,0.35,2052,48000,17000,2207000,0,54000,14000,1553000,0
2016-04-11,4276234,50991008,11.9,12.1,11.65,12.05,0.25,1805,94000,0,2823000,0,48000,0,1612190,0
2016-04-12,3130642,37266516,12.05,12.1,11.8,11.8,-0.25,1453,27000,323000,664000,0,30000,0,1872761,2000
2016-04-13,4999847,60132883,11.8,12.2,11.8,12.2,0.4,1741,105000,103000,3200220,0,5000,5000,865000,0
2016-04-14,5400482,65762391,12.2,12.35,12.05,12.1,-0.1,1391,63000,0,982000,0,68000,0,2841110,0
2016-04-15,4834174,58949101,12.1,12.3,12.1,12.25,0.15,1671,0,20000,3625000,0,77000,140000,1896000,64000
