Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,44642789,529990078,12.1,12.15,11.8,11.8,-0.3,8242,16000,18000,12738280,0,1511000,862000,26027000,153000
2016-01-05,37725760,446452509,11.8,12.05,11.7,11.75,-0.05,6305,2055000,296000,10818156,1000000,639000,664000,27017000,24000
2016-01-06,25394689,298913913,11.85,11.95,11.65,11.75,0.0,4587,362000,60000,8204868,1000,3005000,66000,10253000,300000
2016-01-07,57790856,665768020,11.7,11.75,11.4,11.45,-0.3,15609,765000,85000,22732682,0,676000,268000,32881665,360000
2016-01-08,42956481,487308282,11.2,11.5,11.2,11.4,-0.05,7435,1148000,50000,6721000,0,255000,654000,25821127,0
2016-01-11,41438162,461655420,11.2,11.3,11.05,11.05,-0.35,7666,0,76000,5304972,0,852000,220000,23811000,0
2016-01-12,22816183,254032356,11.15,11.2,11.1,11.1,0.05,5169,40000,0,9930000,0,487000,0,14158117,4000
2016-01-13,35275325,392838260,11.15,11.25,11.0,11.05,-0.05,5267,20000,84000,11615000,0,168000,0,19580242,4000
2016-01-14,31979255,352154591,11.0,11.15,10.8,11.15,0.1,4250,147000,40000,17512455,0,523000,74000,19316000,0
2016-01-15,36397917,407312596,11.25,11.3,11.05,11.25,0.1,5310,261000,0,15659000,0,976000,0,16135644,62000
2016-01-18,23425625,260012943,11.0,11.2,10.95,11.15,-0.1,5309,709000,30000,10213872,0,73000,0,13970000,0
2016-01-19,12942222,144349804,11.15,11.2,11.1,11.15,0.0,3058,120000,0,5912927,0,82000,0,6279134,19000
2016-01-20,27609494,307346110,11.15,11.2,11.1,11.1,-0.05,5903,0,0,13690916,0,2257000,194000,11285000,63000
2016-01-21,17723941,196896974,11.15,11.2,11.05,11.1,0.0,3321,39000,0,8143809,0,525000,12000,8266000,0
2016-01-22,14734628,165026311,11.2,11.25,11.15,11.25,0.15,2971,269000,0,7915000,0,111000,5000,6176000,0
2016-01-25,22302567,255754968,11.35,11.55,11.3,11.45,0.2,4604,1846000,0,8398000,0,88000,6000,3695000,841000
2016-01-26,43563690,504458365,11.5,11.7,11.4,11.7,0.25,5857,635000,213000,32048000,1800000,1984000,57000,18680000,700000
2016-01-27,22755842,266566177,11.75,11.8,11.6,11.7,0.0,4851,136000,77000,10631000,887000,512000,6000,7639694,0
2016-01-28,205155632,2570955764,12.05,12.85,12.05,12.75,1.05,26488,6967000,121000,84153000,1728000,634000,119000,30739223,0
2016-01-29,89587734,1145847436,12.85,12.9,12.6,12.85,0.1,16616,55000,261000,58692494,866000,6156000,80000,29807000,0
2016-01-30,17613617,225447506,12.85,12.9,12.7,12.75,-0.1,4460,640000,5000,3202000,74000,1051000,20000,1164000,0
2016-02-01,41304262,527902691,12.85,12.9,12.7,12.9,0.15,8866,72000,0,32084000,0,254000,22000,13959000,2757000
