Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2023-01-03,4406235,152590239,34.5,34.75,34.35,34.7,0.2,1683,0,0,1960000,0,50000,28000,745000,0
2023-01-04,4498738,155457642,34.7,34.8,34.3,34.3,-0.4,1804,1000,0,1247000,0,1000,0,1277000,0
2023-01-05,3040961,104187001,34.3,34.45,34.05,34.05,-0.25,1129,21000,50000,1392000,0,2000,54000,956000,0
2023-01-06,2360820,80029512,34.0,34.0,33.8,33.95,-0.1,1048,1000,0,624000,0,0,0,857000,0
2023-01-09,2712789,92016354,33.95,34.0,33.8,33.95,0.0,1014,14000,0,1268000,0,0,0,774475,0
2023-01-10,3108100,105208329,33.9,33.95,33.75,33.85,-0.1,868,3000,0,884000,0,0,0,1489475,0
2023-01-11,2485663,84250536,33.85,34.0,33.8,33.9,0.05,995,3000,8307,800000,0,0,0,519000,0
2023-01-12,2988442,100894245,33.9,33.9,33.6,33.65,-0.25,1297,2000,0,809000,0,0,120,1551000,0
2023-01-13,4609865,153153004,33.65,33.7,32.95,32.95,-0.7,2098,209124,2000,596000,1000,0,24288,2091000,0
2023-01-16,2069197,68095345,32.9,33.0,32.8,32.9,-0.05,1071,59000,0,440000,0,0,0,837000,0
2023-01-17,2343407,77655358,32.9,33.35,32.9,33.15,0.25,836,95000,1,750000,0,10643,0,303729,0
2023-01-30,5603017,188613779,33.35,33.95,33.25,33.95,0.8,1918,80000,65,3166000,0,1000,0,876000,0
2023-01-31,5912272,201979926,33.95,34.4,33.8,34.2,0.25,2471,1000,17269,3466000,0,0,0,1032290,0
2023-02-01,4707520,161563120,34.2,34.5,34.2,34.25,0.05,1949,0,380,2396000,0,3000,1000,663377,0
2023-02-02,6495824,223938254,34.4,34.8,34.2,34.3,0.05,2285,0,0,3394001,0,4000,16000,1636000,0
2023-02-03,5562844,191689821,34.4,34.6,34.25,34.4,0.1,1906,0,108,3374000,0,5000,4000,1419000,0
2023-02-06,4816222,165848894,34.35,34.6,34.15,34.4,0.0,1888,1000,28,2483000,0,15000,0,948000,0
2023-02-07,3198145,109881280,34.55,34.55,34.25,34.3,-0.1,1523,0,0,1276027,0,2964,0,1301000,0
2023-02-08,5944168,201778443,34.4,34.4,33.7,33.7,-0.6,2397,0,0,617000,0,0,8003,3126000,0
2023-02-09,3407961,115151896,33.6,34.05,33.55,33.65,-0.05,1226,250000,30000,1198000,0,5669,4000,801000,0
2023-02-10,4627263,154233472,33.65,33.65,33.1,33.2,-0.45,2046,59000,217000,342000,0,0,50634,2757000,0
2023-02-13,2553759,84851788,33.1,33.4,33.05,33.25,0.05,1148,3000,4000,757000,0,0,50000,1082000,5000
2023-02-14,2204906,73843576,33.3,33.65,33.3,33.45,0.2,998,0,13000,458000,0,0,0,529000,0
2023-02-15,12657387,433551872,33.55,34.6,33.55,34.15,0.7,5187,40000,116000,2380000,0,146000,2000,1433000,6000
2023-02-16,4189181,142904361,34.15,34.25,34.0,34.0,-0.15,2195,0,28000,347000,0,2000,0,1474000,0
2023-02-17,2617226,89036404,33.95,34.1,33.85,34.05,0.05,1136,0,2000,608000,0,5078,4000,531000,0
2023-02-20,4943264,169368582,34.1,34.45,34.0,34.15,0.1,1752,0,49000,746100,0,22000,127000,887000,0
2023-02-21,8896724,305667397,34.35,34.55,34.15,34.2,0.05,3082,26000,155153,2110000,0,26000,126662,2109000,0
2023-02-22,4946742,167976232,34.0,34.25,33.8,33.8,-0.4,2039,60000,13000,631000,0,0,233794,1647000,0
2023-02-23,4048197,136983814,33.95,33.95,33.7,33.8,0.0,1606,0,40000,614000,0,0,6106,1625000,5000
2023-02-24,4820990,162171967,34.0,34.0,33.45,33.5,-0.3,1822,36000,68000,458000,0,0,35430,2037000,0
2023-03-01,4424036,147209285,33.35,33.5,33.15,33.2,-0.3,2086,61000,6000,648000,0,3000,111166,2552000,0
2023-03-02,3848891,127737514,33.25,33.4,33.0,33.3,0.1,1592,368000,14000,192000,0,0,37001,1740000,0
