Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,469284,12466559,27.1,27.35,26.1,26.2,-0.9,341,0.0,4000.0,39000.0,0.0,0.0,2000.0,11000.0,0.0
2016-01-05,670618,17301039,26.05,26.15,25.1,25.8,-0.4,408,0.0,1000.0,132000.0,0.0,0.0,0.0,1000.0,0.0
2016-01-06,637149,16261753,25.85,26.15,25.2,25.25,-0.55,385,0.0,0.0,11000.0,0.0,0.0,0.0,24000.0,0.0
2016-01-07,784218,19305892,25.25,25.45,23.8,24.3,-0.95,463,0.0,0.0,20000.0,0.0,0.0,4000.0,79000.0,0.0
2016-01-08,421052,10392677,23.55,25.3,23.55,25.3,1.0,292,0.0,4000.0,89000.0,0.0,0.0,1000.0,3000.0,0.0
2016-01-11,394158,9672683,24.9,24.95,24.35,24.4,-0.9,261,0.0,0.0,17000.0,0.0,0.0,0.0,113000.0,0.0
2016-01-12,549747,13080226,24.25,24.8,23.2,23.2,-1.2,336,0.0,1000.0,22000.0,0.0,0.0,2000.0,25000.0,0.0
2016-01-13,462106,10779882,23.35,23.7,22.9,23.25,0.05,267,0.0,1000.0,28000.0,0.0,0.0,0.0,25000.0,0.0
2016-01-14,1038583,22861740,22.35,22.5,21.4,21.7,-1.55,570,0.0,3000.0,74000.0,0.0,0.0,0.0,8000.0,0.0
2016-01-15,473000,10431500,22.3,22.3,21.8,21.95,0.25,267,0.0,1000.0,71000.0,0.0,0.0,4000.0,15000.0,0.0
2016-01-18,536000,12152000,21.05,23.5,21.0,23.25,1.3,384,0.0,9000.0,72000.0,0.0,0.0,6000.0,11000.0,0.0
2016-01-19,462121,10900490,23.5,24.05,23.0,23.85,0.6,314,0.0,2000.0,7000.0,0.0,0.0,9000.0,31000.0,0.0
2016-01-20,357002,8275800,23.6,23.7,22.8,23.0,-0.85,216,0.0,0.0,1000.0,0.0,0.0,3000.0,46000.0,0.0
2016-01-21,257000,5907050,22.85,23.4,22.7,22.9,-0.1,172,0.0,3000.0,12000.0,0.0,0.0,0.0,5000.0,0.0
2016-01-22,625100,14776867,23.15,23.95,23.1,23.55,0.65,398,0.0,0.0,0.0,0.0,0.0,4000.0,38000.0,0.0
2016-01-25,271281,6477848,23.65,24.2,23.65,23.75,0.2,183,0.0,0.0,7000.0,0.0,0.0,0.0,7000.0,0.0
2016-01-26,201007,4711662,23.6,23.7,23.2,23.4,-0.35,139,0.0,7000.0,10000.0,0.0,0.0,0.0,5000.0,0.0
2016-01-27,244586,5702392,23.5,23.65,23.05,23.3,-0.1,157,0.0,0.0,7000.0,0.0,0.0,0.0,26000.0,0.0
2016-01-28,943142,22391773,23.0,24.1,23.0,23.8,0.5,558,0.0,2000.0,50000.0,0.0,0.0,7000.0,28000.0,0.0
2016-01-29,572374,13784330,23.7,24.5,23.55,24.0,0.2,375,0.0,1000.0,11000.0,0.0,0.0,2000.0,23000.0,0.0
2016-01-30,492503,12028197,24.4,24.7,24.1,24.4,0.4,308,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,218514,5290336,24.4,24.4,24.05,24.1,-0.3,181,0.0,0.0,25000.0,0.0,0.0,2000.0,1000.0,0.0
2016-02-02,297536,7164714,24.1,24.25,23.85,24.1,0.0,195,0.0,0.0,22000.0,0.0,0.0,0.0,8000.0,0.0
2016-02-03,327068,7837482,24.0,24.1,23.8,23.8,-0.3,194,0.0,0.0,11000.0,0.0,0.0,0.0,14000.0,0.0
2016-02-15,157301,3750944,23.5,24.15,23.45,23.95,0.15,140,0.0,0.0,26000.0,0.0,0.0,0.0,6000.0,0.0
2016-02-16,220321,5361585,24.0,24.45,24.0,24.4,0.45,172,0.0,6000.0,44000.0,0.0,0.0,0.0,1000.0,0.0
2016-02-17,495106,12229094,24.6,24.95,24.45,24.55,0.15,334,0.0,1000.0,70000.0,0.0,0.0,0.0,17000.0,0.0
2016-02-18,1325551,33397886,24.85,25.5,24.8,25.3,0.75,647,0.0,0.0,110000.0,0.0,0.0,1000.0,7000.0,0.0
2016-02-19,431033,10839184,25.45,25.45,24.95,25.3,0.0,263,0.0,2000.0,34000.0,0.0,0.0,0.0,9000.0,0.0
2016-02-22,393063,9972564,25.3,25.6,25.15,25.6,0.3,244,0.0,0.0,29000.0,0.0,0.0,0.0,7000.0,0.0
2016-02-23,358060,9161785,25.8,25.85,25.45,25.5,-0.1,203,0.0,3000.0,33000.0,0.0,0.0,2000.0,9000.0,0.0
2016-02-24,333398,8377106,25.45,25.6,24.7,24.9,-0.6,214,0.0,0.0,16000.0,0.0,0.0,2000.0,7000.0,0.0
2016-02-25,254119,6353914,24.9,25.25,24.85,24.85,-0.05,156,0.0,0.0,31000.0,0.0,0.0,0.0,31000.0,0.0
2016-02-26,196612,4915183,25.0,25.2,24.85,25.0,0.15,151,0.0,0.0,30000.0,0.0,0.0,1000.0,11000.0,0.0
2016-03-01,719166,18185645,25.0,25.5,25.0,25.3,0.3,367,0.0,0.0,63000.0,0.0,0.0,0.0,61000.0,0.0
2016-03-02,533012,13649252,25.6,25.9,25.4,25.4,0.1,330,0.0,0.0,33000.0,0.0,0.0,1000.0,8000.0,0.0
2016-03-03,357283,9126554,25.7,25.85,25.25,25.3,-0.1,239,0.0,0.0,18000.0,0.0,0.0,1000.0,13000.0,0.0
2016-03-04,1772060,46629673,25.5,27.15,25.3,26.3,1.0,1005,0.0,0.0,80000.0,0.0,0.0,4000.0,8000.0,0.0
2016-03-07,451147,11763772,26.4,26.45,25.9,25.95,-0.35,363,0.0,0.0,3000.0,0.0,0.0,0.0,11000.0,0.0
2016-03-08,618342,16177998,26.35,26.35,25.85,26.2,0.25,378,0.0,0.0,21000.0,0.0,0.0,0.0,24000.0,0.0
2016-03-09,1574318,42458272,26.2,27.35,26.2,26.85,0.65,940,0.0,0.0,19000.0,0.0,0.0,0.0,23000.0,0.0
2016-03-10,472610,12599142,26.95,26.95,26.5,26.6,-0.25,303,0.0,0.0,8000.0,0.0,0.0,3000.0,24000.0,0.0
2016-03-11,343426,9161985,26.6,26.8,26.5,26.6,0.0,250,0.0,0.0,13000.0,0.0,0.0,1000.0,7000.0,0.0
2016-03-14,992315,26743800,27.05,27.4,26.5,26.85,0.25,527,0.0,0.0,24000.0,0.0,0.0,0.0,3000.0,0.0
2016-03-15,1683285,45896683,27.0,28.0,26.8,27.3,0.45,887,0.0,0.0,34000.0,0.0,0.0,0.0,37000.0,0.0
2016-03-16,756992,20460376,27.3,27.7,26.75,26.8,-0.5,431,0.0,11000.0,19000.0,0.0,0.0,0.0,187000.0,0.0
2016-03-17,964245,25276279,26.9,27.05,25.8,26.0,-0.8,592,0.0,0.0,30000.0,0.0,0.0,1000.0,23000.0,0.0
2016-03-18,336308,8744992,26.25,26.4,25.7,25.85,-0.15,238,0.0,0.0,29000.0,0.0,0.0,0.0,73000.0,0.0
2016-03-21,181330,4697293,25.95,26.2,25.7,25.9,0.05,166,0.0,2000.0,25000.0,0.0,0.0,0.0,8000.0,0.0
2016-03-22,255121,6594309,25.9,26.15,25.7,25.7,-0.2,191,0.0,0.0,38000.0,0.0,0.0,1000.0,37000.0,0.0
2016-03-23,265205,6822220,25.8,25.9,25.65,25.65,-0.05,210,0.0,5000.0,31000.0,0.0,0.0,0.0,50000.0,0.0
2016-03-24,273642,6990367,25.8,25.85,25.35,25.4,-0.25,198,0.0,1000.0,0.0,0.0,0.0,0.0,11000.0,0.0
2016-03-25,266006,6816645,25.6,25.8,25.5,25.55,0.15,212,0.0,0.0,45995.0,0.0,0.0,0.0,22000.0,0.0
2016-03-28,2138930,57679701,25.65,27.8,25.65,26.85,1.3,1338,0.0,0.0,66000.0,0.0,0.0,0.0,13000.0,0.0
2016-03-29,767407,19997614,27.0,27.05,25.2,25.5,-1.35,533,0.0,0.0,0.0,0.0,0.0,0.0,118000.0,0.0
2016-03-30,326162,8407041,25.5,25.95,25.5,25.9,0.4,184,0.0,0.0,2000.0,0.0,0.0,0.0,33000.0,0.0
2016-03-31,172913,4440802,26.0,26.0,25.5,25.65,-0.25,177,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.0
2016-04-01,162203,4166951,25.75,25.95,25.55,25.7,0.05,128,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0
2016-04-06,394273,9918812,25.7,25.95,25.0,25.05,-0.65,226,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0
2016-04-07,504206,12564363,25.05,25.35,24.6,24.8,-0.25,238,0.0,1000.0,0.0,0.0,0.0,0.0,98000.0,0.0
2016-04-08,278304,6889550,24.5,25.1,24.5,24.8,0.0,190,0.0,0.0,8000.0,0.0,0.0,1000.0,9000.0,0.0
2016-04-11,302296,7601576,25.0,25.5,24.8,25.25,0.45,188,0.0,0.0,2000.0,0.0,0.0,0.0,32000.0,0.0
2016-04-12,399358,9983583,25.5,25.55,24.45,25.25,0.0,270,0.0,0.0,0.0,0.0,0.0,7000.0,22000.0,0.0
2016-04-13,217200,5445133,25.3,25.3,24.95,25.1,-0.15,129,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0
2016-04-14,258020,6510400,25.3,25.5,25.05,25.15,0.05,130,0.0,0.0,1000.0,0.0,0.0,0.0,10000.0,0.0
2016-04-15,206197,5219411,25.3,25.55,25.15,25.2,0.05,135,0.0,0.0,1000.0,0.0,0.0,0.0,10000.0,0.0
2016-04-18,124919,3126716,25.0,25.3,24.85,25.0,-0.2,106,0.0,2000.0,1000.0,0.0,0.0,0.0,6000.0,0.0
2016-04-19,180132,4525274,25.3,25.55,24.85,24.9,-0.1,127,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0
2016-04-20,190409,4734875,24.9,25.15,24.65,24.8,-0.1,142,0.0,0.0,2000.0,0.0,2000.0,5000.0,7000.0,0.0
2016-04-21,203534,5033263,24.8,25.0,24.4,24.5,-0.3,113,0.0,0.0,0.0,0.0,0.0,1000.0,7000.0,0.0
2016-04-22,221300,5407418,24.45,24.85,24.2,24.3,-0.2,136,0.0,5000.0,0.0,0.0,0.0,6000.0,4000.0,0.0
2016-04-25,123015,3004165,24.3,24.7,24.15,24.3,0.0,87,0.0,0.0,0.0,0.0,0.0,8000.0,4000.0,0.0
2016-04-26,184104,4450054,24.1,24.5,24.1,24.25,-0.05,94,0.0,0.0,0.0,0.0,0.0,2000.0,5000.0,0.0
2016-04-27,148079,3569911,24.15,24.25,24.0,24.0,-0.25,92,0.0,0.0,0.0,0.0,0.0,4000.0,7000.0,0.0
2016-04-28,98019,2333004,24.15,24.2,23.65,23.7,-0.3,73,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,0.0
2016-04-29,236513,5539288,23.55,23.7,23.2,23.2,-0.5,146,0.0,0.0,0.0,0.0,0.0,2000.0,46000.0,0.0
2016-05-03,115467,2663012,23.3,23.3,22.8,23.0,-0.2,67,0.0,0.0,0.0,0.0,0.0,3000.0,1000.0,0.0
2016-05-04,269039,6079290,23.0,23.0,22.4,22.45,-0.55,159,0.0,0.0,1000.0,0.0,0.0,0.0,53000.0,0.0
2016-05-05,162020,3651554,22.6,22.65,22.45,22.6,0.15,120,0.0,0.0,2000.0,0.0,0.0,0.0,79000.0,0.0
2016-05-06,107000,2395700,22.85,22.85,22.25,22.5,-0.1,77,0.0,4000.0,9000.0,0.0,0.0,2000.0,31000.0,0.0
2016-05-09,102000,2272000,22.5,22.5,22.0,22.0,-0.5,71,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0
2016-05-10,185401,4157093,22.4,22.8,22.1,22.4,0.4,142,2000.0,6000.0,7000.0,0.0,0.0,1000.0,64000.0,0.0
2016-05-11,93202,2084184,22.6,22.6,22.2,22.2,-0.2,65,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0
2016-05-12,391850,8516952,22.0,22.6,21.3,21.3,-0.9,292,0.0,2000.0,22000.0,0.0,0.0,0.0,64000.0,0.0
2016-05-13,456311,9435735,21.45,21.45,20.3,20.6,-0.7,252,0.0,1000.0,12000.0,0.0,0.0,3000.0,20000.0,0.0
2016-05-16,395336,7980766,20.2,20.6,19.95,20.15,-0.45,259,0.0,3000.0,41000.0,0.0,0.0,0.0,120000.0,0.0
2016-05-17,333339,6887051,20.4,21.1,20.3,20.9,0.75,225,0.0,0.0,19000.0,0.0,0.0,0.0,121000.0,0.0
2016-05-18,225020,4721321,21.25,21.3,20.7,20.9,0.0,150,0.0,2000.0,3000.0,0.0,0.0,2000.0,95000.0,0.0
