Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2023-01-03,2054342,135804228,65.8,66.5,65.6,66.2,0.3,1376,48000,51000,666904,278000,26537,64000,1505466,0
2023-01-04,1744085,116086313,66.2,66.9,66.2,66.5,0.3,1145,19000,0,1215972,55000,15000,0,1061000,0
2023-01-05,2698562,179617901,66.6,67.1,66.3,66.3,-0.2,1454,25000,5000,1466298,2000,4000,0,2395800,0
2023-01-06,2143863,143277666,66.6,67.0,66.5,66.9,0.6,1425,34000,69000,1282381,23000,1488,10000,1466361,0
2023-01-09,5667885,383699834,67.4,68.1,67.1,68.1,1.2,3176,40500,60000,3477000,437000,2000,12000,2977760,2814
2023-01-10,4221260,287342793,68.3,68.4,67.8,68.0,-0.1,2083,20000,43000,2538500,121000,29000,14000,2814000,1000
2023-01-11,10190660,678372342,67.9,68.2,66.1,66.1,-1.9,6297,100000,38000,2856663,6000,30711,124,9449000,230000
2023-01-12,7167482,471726949,66.3,66.5,65.6,65.8,-0.3,4273,10000,55000,2216331,32000,7644,147,6711000,100000
2023-01-13,3769087,249502362,66.2,66.5,66.0,66.1,0.3,1978,3000,4000,2035801,3000,3000,68000,3234365,3000
2023-01-16,3416632,227605326,66.6,67.0,66.4,66.6,0.5,2166,24000,32000,1726700,2000,8765,50000,1585000,138000
2023-01-17,3613401,241010495,66.6,66.9,66.5,66.7,0.1,2103,1000,4000,2103104,33000,14348,4000,2637000,536876
2023-01-30,13700430,923634865,68.0,68.0,66.7,67.7,1.0,5801,112000,106000,11423776,44000,7787,21000,11582107,247786
2023-01-31,9946179,665548892,67.5,67.5,66.7,66.7,-1.0,3408,7000,32000,6754000,3000,42387,4000,9584301,100000
2023-02-01,4801241,319491354,66.6,66.8,66.4,66.5,-0.2,3053,6000,161000,1753711,285000,50589,48000,4511833,0
2023-02-02,6135283,410847173,66.6,67.5,66.5,67.2,0.7,3260,76000,230000,3334000,605000,76000,62000,4603332,0
2023-02-03,3363520,226424114,67.0,67.7,66.9,67.5,0.3,2139,0,78000,1819086,288000,2000,32000,1673734,106000
2023-02-06,4387790,296185257,67.2,67.8,67.1,67.3,-0.2,2536,301000,59000,1074708,763000,311005,26000,2860000,0
2023-02-07,4391903,297051103,67.5,68.0,67.4,67.6,0.3,2585,2000,102000,1804447,515000,16863,80000,2975000,0
2023-02-08,3899634,264915346,67.6,68.1,67.6,67.9,0.3,2110,3000,24000,1856000,107000,7121,138000,1710733,0
2023-02-09,3671522,250096607,67.9,68.3,67.8,68.2,0.3,1794,80000,96000,1213000,438000,82000,52000,2131000,0
