Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,49336792,471210556,9.83,9.87,9.41,9.46,-0.27,9797,150000,0,5913600,0,3753000,997000,21890000,0
2016-01-05,60730210,568200872,9.46,9.53,9.2,9.2,-0.26,11036,416000,56000,13955036,0,1809000,1808000,29544533,11000
2016-01-06,50959911,464510298,9.25,9.28,9.04,9.09,-0.11,9420,409000,0,20294018,1000,2265000,720000,18208000,830000
2016-01-07,61575385,559109965,9.1,9.18,9.0,9.08,-0.01,10566,736000,16000,27658154,0,356000,0,31967063,8000
2016-01-08,41460815,375982368,9.05,9.13,9.02,9.12,0.04,7430,387000,4000,9928000,0,429000,70000,22304814,0
2016-01-11,59312222,527013198,8.84,9.02,8.78,9.02,-0.1,11292,158000,0,26609567,0,2249000,607000,19643000,200000
2016-01-12,179941694,1719489715,9.08,9.82,9.04,9.53,0.51,27495,8089000,400000,104085000,0,3735000,32000,31770000,3000
2016-01-13,104811692,1022039552,9.79,9.9,9.6,9.6,0.07,18113,1192000,6000,24436410,400000,5364000,13000,29368164,2000
2016-01-14,50738136,479705078,9.42,9.56,9.32,9.43,-0.17,9416,1932000,38000,15344782,0,1772000,438000,13921000,0
2016-01-15,80180281,736597741,9.43,9.5,9.02,9.06,-0.37,13812,412000,0,11127000,0,5283000,0,38603457,46000
2016-01-18,43238613,390315024,8.85,9.16,8.85,9.09,0.03,9084,1175000,0,8371247,0,541000,0,20736000,0
2016-01-19,24638577,223445545,9.09,9.15,9.01,9.05,-0.04,5171,138000,0,4872000,200000,1691000,0,11308846,194000
2016-01-20,57448529,508076220,9.01,9.08,8.7,8.75,-0.3,9967,91000,331000,12247555,0,8050000,140000,27643000,46000
2016-01-21,37178020,331589172,8.83,9.07,8.81,8.81,0.06,7301,2929000,876000,13393000,0,427000,30000,10984000,0
2016-01-22,36469205,326982583,9.11,9.13,8.86,8.88,0.07,6844,579000,335000,13026000,0,472000,6000,18578000,0
2016-01-25,44590817,397207317,9.0,9.0,8.86,8.87,-0.01,7502,802000,80000,6912000,0,503000,8000,31166000,8000
2016-01-26,44476535,393413197,8.85,8.94,8.8,8.82,-0.05,7764,177000,56000,11481262,0,1050534,861000,27557000,0
2016-01-27,29885884,263402689,8.88,8.93,8.73,8.73,-0.09,4937,134000,151000,7653000,0,1344000,7000,14591209,0
2016-01-28,33247601,292608533,8.77,8.89,8.75,8.76,0.03,5376,344000,0,12649000,0,880000,0,18938355,0
2016-01-29,94643150,806179244,8.66,8.66,8.4,8.58,-0.18,14657,640000,22000,25466564,4000,1772000,476000,43960000,2937000
2016-01-30,39883941,351140461,8.64,8.89,8.64,8.77,0.19,6568,1287000,332000,8179000,254000,220000,0,3041000,0
2016-02-01,63765907,566562566,8.7,9.01,8.7,8.85,0.08,9385,3699000,2040000,26438667,150000,377000,0,25273000,0
2016-02-02,87010129,753686366,8.72,8.82,8.59,8.61,-0.24,13871,237000,80000,17314115,0,2054000,40000,56926189,0
2016-02-03,60654014,512290223,8.54,8.57,8.4,8.4,-0.21,10915,201000,0,8179000,0,3577000,200000,33557333,400000
2016-02-15,38687583,320468708,8.3,8.33,8.21,8.26,-0.14,8214,60000,140000,15344782,0,718000,0,25206667,2209
2016-02-16,37601243,320329194,8.34,8.64,8.34,8.62,0.36,7719,2831000,485000,14204000,0,14000,630000,9794700,0
2016-02-17,48277078,414079876,8.69,8.69,8.48,8.48,-0.14,7890,1071000,205000,29054564,104000,678000,13000,29513078,0
2016-02-18,79747271,689423309,8.61,8.77,8.58,8.65,0.17,11164,495000,0,53326000,0,723000,322000,50246000,0
2016-02-19,42768047,364902961,8.57,8.63,8.48,8.49,-0.16,8113,22000,0,10392888,5000,447000,0,32735521,0
2016-02-22,43805736,370828665,8.58,8.58,8.4,8.4,-0.09,8071,181000,0,8298000,0,628000,56000,29143000,0
2016-02-23,78066136,667500880,8.45,8.66,8.42,8.57,0.17,11839,7295000,3200000,26345882,0,110000,161000,36521000,0
2016-02-24,168205733,1518898589,8.69,9.26,8.69,8.96,0.39,25555,16534000,120000,50005000,0,2175000,2686000,44155276,0
2016-02-25,123645394,1127378458,9.05,9.25,9.02,9.1,0.14,17686,3850000,100000,31325711,0,8502000,400000,15038535,0
2016-02-26,54503603,490313727,9.14,9.15,8.88,9.01,-0.09,8869,365000,80000,13626000,150000,5404000,99000,15684541,1000000
2016-03-01,40270614,364382805,9.1,9.15,9.01,9.04,0.03,8015,50000,0,20641498,0,1032000,0,19410247,0
2016-03-02,91553691,844881317,9.19,9.32,9.13,9.18,0.14,13256,6973000,174000,28744234,0,1084000,0,18305000,10000
2016-03-03,92919551,860046830,9.25,9.44,9.15,9.19,0.01,12727,2749000,100000,27783650,0,7691000,13000,26196000,0
2016-03-04,87600208,799353472,9.18,9.22,9.05,9.08,-0.11,12635,181000,0,14795000,1727000,5136000,0,50195763,0
2016-03-07,73234301,661858499,9.15,9.15,8.95,8.95,-0.13,11192,39000,605000,14099000,810000,828000,2432000,38981000,0
2016-03-08,107437015,987481072,8.97,9.31,8.97,9.3,0.35,15933,10300000,730000,31561000,6695000,332000,993000,8297804,5000
2016-03-09,86974413,810777116,9.38,9.38,9.25,9.3,0.0,13647,2180000,1200000,24126000,2219000,7111000,370000,11175000,48000
2016-03-10,162594270,1557211501,9.35,9.8,9.27,9.7,0.4,22190,27775000,1990000,41404000,6764000,1939000,26000,6949000,0
2016-03-11,79209559,766964745,9.69,9.77,9.62,9.7,0.0,13500,1078000,200000,19938000,6700000,18287084,525000,18631000,0
2016-03-14,104803275,1039259623,9.79,10.05,9.74,9.83,0.13,16312,9201000,2464000,23236000,100000,2212000,538000,10955000,0
2016-03-15,147545212,1461971035,9.93,10.05,9.78,9.78,-0.05,17868,4881000,230000,76432000,800000,9937000,1218000,14124000,5000
2016-03-16,134595020,1349739910,9.95,10.15,9.94,10.05,0.27,15967,7113000,1360000,30109000,600000,1548300,2283000,14809044,0
2016-03-17,120323582,1209226806,10.15,10.35,9.86,9.86,-0.19,16403,5348000,1905000,17878068,0,14904000,1635000,15027000,0
2016-03-18,56933700,564649193,9.9,10.05,9.85,9.93,0.07,8444,788000,990000,28807000,259000,2317000,1004000,18508000,2000
2016-03-21,29104799,288324356,9.98,9.99,9.83,9.95,0.02,5951,758000,0,11179418,0,962000,902000,7900000,500000
2016-03-22,80945168,785524424,9.97,9.97,9.51,9.75,-0.2,13310,465000,88000,31423947,0,7173000,429000,21486947,2500000
2016-03-23,36717507,357795970,9.64,9.87,9.64,9.72,-0.03,9310,834000,500000,15770000,0,241000,100000,13170000,1000000
2016-03-24,50186387,482984337,9.72,9.79,9.54,9.54,-0.18,9670,391000,100000,14013000,0,1311000,100000,28332121,0
2016-03-25,23353346,223242884,9.6,9.63,9.5,9.55,0.01,4665,93000,0,7638000,0,480000,100000,5807000,0
2016-03-28,68037374,668879342,9.6,9.99,9.6,9.73,0.18,10254,10664000,17000,15147000,2788000,754000,600000,13900000,117000
2016-03-29,63517097,617310954,9.73,9.93,9.6,9.6,-0.13,11155,296000,1020000,13457729,9677000,9196000,510000,24553900,1000
2016-03-30,66604796,652118384,9.78,9.85,9.73,9.75,0.15,11659,1140000,376000,35598000,500000,1330000,130000,25325000,0
2016-03-31,53238955,515625193,9.76,9.81,9.62,9.67,-0.08,9834,22000,0,32497694,0,2311000,30000,34818832,0
2016-04-01,45841784,436037106,9.61,9.64,9.43,9.51,-0.16,8242,104000,277000,12172076,0,3121000,188000,23718331,0
2016-04-06,46942356,433786298,9.37,9.38,9.2,9.2,-0.31,11054,194000,100000,7810514,0,1995000,160000,26594910,0
2016-04-07,44222219,401426503,9.22,9.26,9.01,9.01,-0.19,8949,438000,56000,9007487,0,1519000,380000,20517055,0
2016-04-08,133528526,1283587612,9.28,9.8,9.24,9.71,0.7,23022,13848000,42000,74546000,0,593000,136000,12915000,0
2016-04-11,79619841,776004061,9.68,9.85,9.53,9.85,0.14,12428,1124000,1139000,57017940,0,10876000,50000,26391434,0
2016-04-12,58550012,575668283,9.93,9.99,9.69,9.69,-0.16,10309,1934502,815000,29388000,0,2759000,66000,13400824,10000
2016-04-13,44376906,438235062,9.81,9.93,9.81,9.86,0.17,7401,422000,135000,33603000,0,2915000,111000,9536100,87000
2016-04-14,52773922,525251912,9.99,10.1,9.88,9.88,0.02,8503,283000,1556000,24844000,0,314000,50000,9514797,0
2016-04-15,24983022,246902145,9.87,9.93,9.79,9.9,0.02,4827,258000,216000,15796808,0,1255000,0,6188000,1562000
2016-04-18,38714455,385409144,9.9,10.05,9.85,9.98,0.08,7051,7038000,783000,17573100,0,469000,50000,5359000,1300000
2016-04-19,55025699,548605901,10.05,10.1,9.82,9.82,-0.16,7483,298000,118000,16977000,0,4638000,1088000,14911000,0
2016-04-20,37469437,367161673,9.9,9.9,9.73,9.81,-0.01,8307,36000,160000,26570731,1000,2938000,884000,10713000,0
2016-04-21,33925086,337047183,9.95,10.05,9.83,9.89,0.08,7397,748000,1224000,15796000,0,981000,202000,7503000,0
2016-04-22,40819294,404346364,9.93,9.99,9.81,9.9,0.01,7767,245000,0,24529033,0,968786,105000,20363100,0
