Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2023-01-03,85101,2020659,23.45,23.95,23.4,23.95,0.15,71,0.0,0.0,10000.0,0.0,0.0,0.0,8000.0,0.0
2023-01-04,103033,2479492,23.95,24.25,23.9,24.1,0.15,73,0.0,0.0,15000.0,0.0,0.0,0.0,27000.0,0.0
2023-01-05,105112,2555805,24.35,24.5,24.2,24.2,0.1,85,0.0,0.0,15000.0,0.0,0.0,0.0,6000.0,0.0
2023-01-06,1510628,38809251,24.35,26.25,24.3,25.95,1.75,903,0.0,0.0,155000.0,0.0,0.0,2000.0,87000.0,0.0
2023-01-09,969278,25249462,26.3,26.5,25.55,26.1,0.15,623,0.0,0.0,72000.0,0.0,0.0,0.0,119000.0,0.0
2023-01-10,430984,11055729,26.15,26.15,25.4,25.65,-0.45,291,0.0,187.0,24000.0,0.0,0.0,0.0,63000.0,0.0
2023-01-11,180048,4572628,25.5,25.6,25.25,25.25,-0.4,145,0.0,1000.0,3000.0,0.0,0.0,6.0,17000.0,0.0
2023-01-12,202009,5112780,25.5,25.65,25.05,25.05,-0.2,154,0.0,0.0,10000.0,0.0,0.0,17.0,42000.0,0.0
2023-01-13,125196,3129442,25.2,25.35,24.8,24.9,-0.15,100,0.0,0.0,6000.0,0.0,0.0,22.0,65000.0,0.0
2023-01-16,79166,1960475,25.0,25.0,24.5,24.75,-0.15,97,0.0,0.0,11000.0,0.0,0.0,142.0,5000.0,0.0
2023-01-17,264576,6519460,25.0,25.0,24.5,24.65,-0.1,167,0.0,0.0,51000.0,0.0,0.0,0.0,19000.0,0.0
2023-01-30,418481,10453567,24.85,25.2,24.7,25.1,0.45,212,0.0,0.0,80000.0,0.0,0.0,0.0,48000.0,0.0
2023-01-31,137806,3492034,25.15,25.45,25.15,25.45,0.35,122,0.0,1000.0,46000.0,0.0,0.0,0.0,3000.0,0.0
2023-02-01,263149,6736282,25.5,25.75,25.45,25.65,0.2,179,0.0,0.0,96000.0,0.0,0.0,0.0,17000.0,0.0
2023-02-02,731097,19122298,25.95,26.55,25.8,26.4,0.75,491,0.0,0.0,187000.0,0.0,0.0,0.0,34000.0,0.0
2023-02-03,2223277,60871720,26.5,27.8,26.25,27.35,0.95,1467,0.0,0.0,115000.0,0.0,0.0,11000.0,218000.0,0.0
2023-02-06,543895,14566091,27.15,27.15,26.5,27.0,-0.35,433,0.0,0.0,56000.0,0.0,0.0,0.0,149000.0,0.0
2023-02-07,257346,6908344,26.85,27.0,26.7,26.85,-0.15,220,0.0,0.0,21000.0,0.0,0.0,0.0,29000.0,0.0
2023-02-08,5573653,160200574,27.0,29.4,27.0,28.5,1.65,3359,0.0,0.0,268000.0,0.0,0.0,0.0,588000.0,0.0
2023-02-09,1071244,30256247,28.45,28.55,28.1,28.15,-0.35,858,0.0,0.0,223000.0,0.0,0.0,0.0,180000.0,0.0
2023-02-10,713048,19677941,28.15,28.45,27.2,27.35,-0.8,603,0.0,0.0,52000.0,0.0,0.0,0.0,215000.0,0.0
2023-02-13,3424962,97859723,27.3,29.1,26.9,28.65,1.3,2110,0.0,0.0,273000.0,0.0,0.0,0.0,478000.0,0.0
2023-02-14,3430354,98747253,28.65,29.15,28.1,28.9,0.25,1999,0.0,0.0,191000.0,0.0,0.0,0.0,489000.0,0.0
2023-02-15,1016176,28933032,28.85,28.85,28.2,28.4,-0.5,748,0.0,1000.0,43000.0,0.0,0.0,0.0,299000.0,0.0
2023-02-16,5401200,158545412,28.6,29.9,28.5,29.3,0.9,2986,0.0,0.0,443000.0,0.0,0.0,0.0,303000.0,0.0
2023-02-17,1276328,37428647,29.3,29.55,29.1,29.25,-0.05,809,0.0,0.0,86000.0,0.0,0.0,0.0,230000.0,0.0
2023-02-20,834656,24299053,29.25,29.45,29.0,29.0,-0.25,616,0.0,0.0,50000.0,0.0,0.0,0.0,111000.0,0.0
2023-02-21,3955285,118285855,29.1,30.25,28.85,29.95,0.95,2059,0.0,0.0,626000.0,0.0,0.0,0.0,272000.0,0.0
2023-02-22,6558467,212051227,31.25,32.9,30.6,32.9,2.95,3245,0.0,0.0,193000.0,0.0,0.0,0.0,512000.0,0.0
2023-02-23,20131712,697725871,35.3,35.3,34.05,35.2,2.3,10577,0.0,0.0,737000.0,0.0,0.0,0.0,946000.0,0.0
2023-02-24,5943647,200692865,34.85,34.9,32.75,33.45,-1.75,3761,0.0,1000.0,614000.0,0.0,0.0,0.0,510000.0,0.0
2023-03-01,2993900,100817403,33.3,34.2,32.8,33.5,0.05,2053,0.0,0.0,266000.0,0.0,0.0,0.0,465000.0,0.0
2023-03-02,2373432,77646661,33.25,33.65,32.3,32.55,-0.95,1636,0.0,0.0,320000.0,0.0,0.0,1000.0,333000.0,0.0
2023-03-03,1531752,49607957,32.2,32.8,32.0,32.2,-0.35,1038,0.0,0.0,265000.0,0.0,0.0,0.0,286000.0,0.0
2023-03-06,1322270,43440376,32.5,33.2,32.25,32.85,0.65,955,0.0,6000.0,157000.0,0.0,0.0,0.0,158000.0,0.0
2023-03-07,1066591,35189432,33.3,33.45,32.7,32.7,-0.15,776,0.0,1000.0,46000.0,0.0,0.0,0.0,162000.0,0.0
2023-03-08,1710714,56944222,32.7,33.8,32.5,33.15,0.45,1245,0.0,4000.0,215000.0,0.0,0.0,0.0,183000.0,0.0
2023-03-09,1132483,37444274,33.6,33.6,32.6,32.8,-0.35,898,0.0,12000.0,259000.0,0.0,0.0,0.0,134000.0,0.0
2023-03-10,1279982,41038325,32.4,32.5,31.7,31.9,-0.9,908,0.0,0.0,481000.0,0.0,0.0,0.0,126000.0,0.0
2023-03-13,1009019,31350267,31.0,31.5,30.55,31.2,-0.7,788,0.0,0.0,427000.0,0.0,0.0,1000.0,163000.0,0.0
2023-03-14,603371,18859237,31.2,31.6,30.9,31.3,0.1,460,0.0,0.0,125000.0,0.0,0.0,0.0,180000.0,0.0
2023-03-15,4407725,146999181,31.8,34.4,31.6,32.8,1.5,2715,0.0,1000.0,138000.0,0.0,0.0,7000.0,776000.0,0.0
2023-03-16,1208655,39223567,32.35,33.15,31.85,32.3,-0.5,884,0.0,0.0,129000.0,0.0,0.0,1000.0,130000.0,0.0
2023-03-17,928974,30427611,32.8,33.05,32.55,32.65,0.35,647,0.0,12000.0,219000.0,0.0,0.0,0.0,53000.0,0.0
