Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2023-01-03,648000,44623000,68.3,69.4,68.2,69.1,1.0,592,18000.0,13000.0,265000.0,0.0,0.0,4000.0,281000.0,0.0
2023-01-04,1640000,116142000,69.1,71.9,68.6,70.8,1.7,1464,80544.0,32000.0,377000.0,121000.0,11000.0,3000.0,225002.0,0.0
2023-01-05,4041000,294722000,72.0,74.8,71.1,71.9,1.1,3038,97332.0,75000.0,598000.0,0.0,53000.0,55000.0,745000.0,0.0
2023-01-06,1975000,143504000,71.2,73.8,71.0,73.1,1.2,1720,165001.0,20000.0,543000.0,0.0,20000.0,8000.0,344000.0,0.0
2023-01-09,8735000,661799000,73.6,77.4,73.0,75.2,2.1,6934,491791.0,160000.0,1235000.0,120000.0,81000.0,71000.0,1581262.0,0.0
2023-01-10,3373000,250585000,75.2,75.2,73.6,74.2,-1.0,3033,18000.0,8000.0,725000.0,1000.0,473790.0,56000.0,895000.0,0.0
2023-01-11,1514000,112524000,74.5,74.9,73.8,74.1,-0.1,1338,12002.0,0.0,634000.0,0.0,12350.0,30000.0,399000.0,0.0
2023-01-12,1386000,101575000,74.8,74.8,72.5,72.5,-1.6,1700,0.0,0.0,472000.0,0.0,19997.0,14000.0,198000.0,0.0
2023-01-13,1794000,127934000,73.3,73.4,70.4,70.5,-2.0,1695,0.0,0.0,360000.0,0.0,90195.0,34000.0,723012.0,0.0
2023-01-16,1833000,129474000,70.9,71.6,69.9,69.9,-0.6,1403,3000.0,3000.0,644000.0,0.0,6783.0,13000.0,1175553.0,0.0
2023-01-17,5342000,389910000,69.9,74.2,69.9,74.2,4.3,4347,14002.0,179000.0,2853000.0,149000.0,3000.0,27000.0,1606192.0,0.0
2023-01-30,8313000,655349000,77.0,80.3,75.2,79.9,5.7,6021,278057.0,97000.0,3054000.0,98000.0,16000.0,67000.0,1489000.0,0.0
2023-01-31,2889000,227411000,79.2,79.9,77.6,79.5,-0.4,3081,8001.0,17000.0,592000.0,0.0,64000.0,15000.0,767000.0,0.0
2023-02-01,2843000,223170000,79.5,80.2,77.7,77.9,-1.6,2664,5000.0,30000.0,475000.0,0.0,73000.0,44000.0,1131000.0,84000.0
2023-02-02,1798000,141137000,78.2,79.5,77.6,78.4,0.5,1565,52512.0,49000.0,408000.0,0.0,160.0,11000.0,667435.0,0.0
2023-02-03,2465000,188411000,77.6,78.1,75.6,75.6,-2.8,2397,3000.0,3000.0,209000.0,0.0,27996.0,78000.0,824641.0,90000.0
2023-02-06,1895000,144984000,75.6,77.7,75.0,76.7,1.1,1426,123110.0,16000.0,463000.0,401000.0,23437.0,10000.0,572538.0,0.0
2023-02-07,952000,73339000,76.5,77.5,76.5,77.3,0.6,947,42000.0,12000.0,250000.0,0.0,62000.0,0.0,297535.0,0.0
2023-02-08,2221000,174492000,78.5,79.5,77.5,78.8,1.5,1735,67000.0,58000.0,489000.0,0.0,7061.0,4000.0,457065.0,0.0
2023-02-09,1194000,92701000,77.8,78.5,77.1,77.3,-1.5,1105,10000.0,2000.0,190000.0,0.0,7312.0,22000.0,505000.0,0.0
