Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2023-01-04,14511,99445,6.83,6.91,6.83,6.91,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,16000,111620,7.02,7.02,6.93,7.0,0.09,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,14201,100847,7.24,7.4,7.01,7.01,0.01,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,3000,21780,7.25,7.28,7.25,7.28,0.27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,2000,14060,7.03,7.03,7.03,7.03,-0.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,2000,13960,6.98,6.98,6.98,6.98,-0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,5011,36461,7.22,7.48,7.22,7.23,0.25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,2511,17534,7.01,7.01,7.01,7.01,-0.22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,5000,34640,6.78,7.15,6.78,7.15,0.14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,13202,93045,7.05,7.05,7.05,7.05,-0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,14166,100030,6.81,7.16,6.81,7.16,0.11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,7101,52095,7.49,7.49,7.1,7.1,-0.06,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,2100,14762,7.03,7.03,7.03,7.03,-0.07,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,8000,55900,6.93,7.09,6.93,7.09,0.06,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,3599,26354,7.33,7.41,7.33,7.41,0.32,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,17137,121453,7.41,7.42,7.04,7.04,-0.37,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,20301,142650,7.0,7.09,7.0,7.09,0.05,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,7001,48887,6.96,7.0,6.96,7.0,-0.09,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,6203,42714,6.71,7.05,6.71,7.05,0.05,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,34000,238520,7.0,7.05,7.0,7.05,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
