Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,23487172,427857096,18.6,18.7,17.95,18.05,-0.55,5654,185000,41000,3917200,130000,2816000,190000,2769000,62000
2016-01-05,18503071,331981957,18.0,18.15,17.65,17.95,-0.1,5235,1680000,224000,5623272,0,446000,542000,3117652,1739000
2016-01-06,43639681,810499018,18.65,18.9,18.15,18.25,0.3,10019,1663000,715000,9040401,160000,2369000,372000,2554000,0
2016-01-07,39179837,726674026,18.45,18.75,18.3,18.6,0.35,7935,780000,120000,15843145,839000,1696000,0,7585749,400000
2016-01-08,22422236,416874420,18.75,18.9,18.35,18.35,-0.25,5921,2053000,150000,1454000,30000,472000,40000,8213018,0
2016-01-11,27940158,487263985,17.85,17.9,17.1,17.35,-1.0,7244,258000,0,2928036,0,3197000,298000,4907000,160000
2016-01-12,31613587,568349516,17.6,18.25,17.6,18.1,0.75,6752,1324000,116000,21742000,75000,251000,0,3744000,850000
2016-01-13,14929477,272959886,18.6,18.6,18.05,18.05,-0.05,4287,236000,0,2734803,225000,316000,25000,4657924,0
2016-01-14,16031889,290195925,18.05,18.35,17.8,18.2,0.15,3845,600000,40000,7302629,197000,267000,50000,3632000,0
2016-01-15,16590195,297472212,18.25,18.3,17.7,17.8,-0.4,4395,226000,0,3518000,0,1365000,730000,7097401,17426
2016-01-18,18317277,334444111,17.6,18.45,17.6,18.35,0.55,4885,3196000,0,1794000,3592000,55000,103000,2237000,0
2016-01-19,18994045,346851764,18.35,18.55,18.0,18.15,-0.2,3940,417000,452000,2763000,933000,2776000,92000,2621864,6043000
2016-01-20,18706998,332472809,18.1,18.15,17.55,17.8,-0.35,4491,77000,50000,3831108,0,3788000,194000,3826000,2188000
2016-01-21,7938424,142039339,17.95,18.15,17.7,17.7,-0.1,2272,894000,0,1154000,0,578000,80000,1705000,0
2016-01-22,11052990,194908463,17.9,17.9,17.45,17.6,-0.1,2533,106000,200000,1236000,0,725000,17000,3156348,442
2016-01-25,16063559,277668285,17.6,17.6,17.1,17.35,-0.25,4021,57000,100000,2453000,0,266000,35000,3203000,1100000
2016-01-26,7273295,126301311,17.3,17.5,17.3,17.35,0.0,2319,442000,0,2968000,0,35000,0,2849000,0
2016-01-27,8472116,146018637,17.5,17.5,17.05,17.2,-0.15,2482,315000,0,2255000,0,290000,0,3585861,231000
2016-01-28,9126378,156758448,17.1,17.35,17.05,17.25,0.05,2699,293000,400000,2480000,0,183000,0,2288970,2953000
2016-01-29,14596315,251266122,17.2,17.4,17.05,17.4,0.15,3150,605000,434000,5049736,0,593000,0,2340000,2546263
2016-01-30,9288448,162834436,17.55,17.65,17.45,17.55,0.15,2345,711000,554000,257000,299000,439000,210000,1700000,1203000
2016-02-01,9671081,167276686,17.55,17.55,17.1,17.3,-0.25,3676,75000,0,2599337,0,1249000,2000,3788775,480000
2016-02-02,6372460,110757102,17.4,17.5,17.25,17.4,0.1,2060,395000,34000,3348201,0,322000,0,1954937,821000
2016-02-03,6746669,116175446,17.35,17.35,17.15,17.15,-0.25,2249,134000,20000,1444000,0,259000,0,2936278,0
2016-02-15,11122120,192859414,17.4,17.5,17.2,17.3,0.15,3098,979000,0,3962629,0,318000,284000,6655722,765
2016-02-16,9266850,162099736,17.55,17.6,17.35,17.5,0.2,2340,414000,13000,3799000,0,610000,700000,3066000,0
2016-02-17,12453962,219636319,17.6,17.8,17.45,17.65,0.15,3182,952000,321000,4756258,0,351000,20000,3704000,0
2016-02-18,14411775,252813405,17.7,17.8,17.35,17.4,-0.25,3559,138000,0,3488000,0,460000,6000,8301449,0
2016-02-19,7684100,133715432,17.5,17.6,17.3,17.35,-0.05,2419,88000,100000,1974234,19000,113000,0,3458821,0
2016-02-22,46483748,849125198,17.5,18.7,17.5,18.15,0.8,11272,5015000,488000,9733000,0,616000,312000,3874000,0
2016-02-23,22828915,413840152,18.45,18.45,17.8,17.9,-0.25,6051,176000,97000,2187070,0,2262000,276000,3666000,0
2016-02-24,13692783,246765438,18.0,18.2,17.9,18.0,0.1,3841,153000,30000,5744000,0,725000,0,2141678,0
2016-02-25,12451939,222343556,18.0,18.1,17.75,17.75,-0.25,3010,574000,147000,1026920,0,847000,100000,1655000,0
2016-02-26,8657760,153814835,17.9,17.9,17.7,17.85,0.1,2068,246000,346000,3317000,0,459000,151000,1585387,0
2016-03-01,8040733,142406498,17.8,17.85,17.55,17.75,-0.1,2560,217000,0,1860382,0,159000,35000,1654000,0
2016-03-02,18602817,335243206,17.9,18.25,17.75,18.05,0.3,4193,4210000,0,2000039,0,403000,0,1093000,20774
2016-03-03,13758452,248686136,18.05,18.2,17.95,18.1,0.05,3502,405000,0,3981451,0,2302000,0,1651472,0
2016-03-04,11842298,213682764,18.15,18.2,17.95,18.0,-0.1,2879,565000,0,2822132,0,746000,0,7059500,0
2016-03-07,9425960,170008180,17.9,18.2,17.85,18.0,0.0,3360,92000,0,2870000,0,192000,0,1430000,405000
2016-03-08,18264779,332449899,18.0,18.5,17.9,18.15,0.15,3823,3234000,230000,2012000,0,189000,157000,4024743,17000
2016-03-09,10501071,188889959,18.2,18.25,17.9,17.9,-0.25,2627,136000,0,1515000,0,1374000,0,4511000,0
2016-03-10,8360346,149796613,17.95,18.0,17.85,17.95,0.05,2772,113000,32000,2477000,0,929000,0,1603031,1000
2016-03-11,13904064,251432202,18.15,18.3,17.95,17.95,0.0,4113,111000,0,1596000,0,519000,0,3075000,273000
2016-03-14,23997475,421844300,17.65,17.8,17.5,17.5,-0.45,6404,57000,0,3206000,0,1122000,100000,3297000,0
