Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,1045291,2836830,2.61,2.75,2.61,2.75,0.25,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05,774438,2205704,2.8,2.99,2.52,2.68,-0.07,160,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0
2016-01-06,280425,718998,2.6,2.66,2.54,2.6,-0.08,55,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,0.0
2016-01-07,105623,263358,2.5,2.51,2.47,2.51,-0.09,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-08,101318,250069,2.41,2.67,2.41,2.65,0.14,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-11,74618,187768,2.5,2.6,2.44,2.6,-0.05,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-12,128003,316187,2.51,2.51,2.43,2.5,-0.1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-13,100044,252543,2.5,2.59,2.5,2.5,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0
2016-01-14,62354,150847,2.4,2.45,2.4,2.43,-0.07,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15,225327,575577,2.4,2.58,2.4,2.48,0.05,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-18,39227,97020,2.43,2.55,2.43,2.51,0.03,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,608201,1678617,2.76,2.76,2.76,2.76,0.25,138,0.0,0.0,0.0,0.0,0.0,0.0,146000.0,0.0
2016-01-20,850870,2527429,2.95,3.0,2.82,2.82,0.06,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-21,355132,976170,2.81,2.81,2.7,2.77,-0.05,64,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,0.0
2016-01-22,160849,434863,2.77,2.88,2.65,2.7,-0.07,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-25,140746,374016,2.68,2.79,2.63,2.68,-0.02,41,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0
