Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,3802304,20680646,5.55,5.58,5.37,5.37,-0.21,1019,13000,4000,662000,0,25000,0,774000,0
2016-01-05,2700424,14486647,5.37,5.43,5.31,5.33,-0.04,598,8000,0,544000,0,23000,0,701000,0
2016-01-06,4703518,25132125,5.33,5.4,5.3,5.31,-0.02,1018,44000,0,828000,0,0,0,764000,0
2016-01-07,5395600,28177780,5.31,5.35,5.13,5.2,-0.11,1296,16000,0,2331000,0,28000,0,1123000,0
2016-01-08,6895308,36138347,5.2,5.28,5.16,5.27,0.07,915,17000,10000,1527000,0,13000,0,932000,0
2016-01-11,4441501,22730826,5.22,5.22,5.06,5.15,-0.12,984,27000,0,647000,0,140000,0,1712000,0
2016-01-12,4588286,23519901,5.13,5.18,5.06,5.1,-0.05,967,44000,0,1871000,0,1000,10000,858000,0
2016-01-13,4269618,21721983,5.15,5.15,5.04,5.1,0.0,1105,37000,0,411000,0,92000,0,2001000,0
2016-01-14,6622621,33254613,5.03,5.08,4.98,5.08,-0.02,1386,33000,0,2182000,0,32000,0,2405000,0
2016-01-15,5399697,27209140,5.11,5.13,5.0,5.01,-0.07,1341,25000,0,1309000,0,1000,0,1707000,0
2016-01-18,4745812,23795048,4.85,5.1,4.85,5.04,0.03,1011,7000,12000,1539000,0,59000,0,845000,0
2016-01-19,3131608,16008156,5.09,5.16,5.05,5.14,0.1,752,90000,8000,476000,0,0,0,201000,0
2016-01-20,3899513,19855975,5.14,5.16,5.02,5.04,-0.1,842,13000,0,723000,0,159000,36000,880000,0
2016-01-21,3340181,16786071,5.01,5.09,4.99,5.01,-0.03,661,0,0,751000,0,0,0,597000,0
2016-01-22,3402998,17108440,5.07,5.07,5.01,5.01,0.0,917,0,0,891000,0,0,0,1043000,0
2016-01-25,19209554,99233507,5.05,5.21,5.03,5.13,0.12,1788,199000,0,1395000,0,9000,0,1876000,0
2016-01-26,2849280,14516023,5.1,5.13,5.07,5.07,-0.06,621,7000,0,259000,0,10000,0,1093000,0
2016-01-27,2948511,14980613,5.07,5.12,5.05,5.07,0.0,513,6000,0,451000,0,23000,0,436000,0
2016-01-28,3691568,18923127,5.1,5.18,5.07,5.1,0.03,844,17000,0,1289000,0,3000,0,176000,0
2016-01-29,4583012,23652800,5.16,5.19,5.11,5.18,0.08,815,2000,0,2350000,0,0,0,222000,0
2016-01-30,3197138,16612148,5.21,5.22,5.18,5.19,0.01,455,4000,4000,0,0,2000,0,0,0
2016-02-01,2922527,15033603,5.2,5.2,5.12,5.13,-0.06,550,21000,12000,497000,0,54000,4000,498000,0
2016-02-02,4035829,20725648,5.18,5.18,5.11,5.12,-0.01,578,53000,0,808000,0,0,0,74000,0
2016-02-03,3942497,20040161,5.1,5.11,5.06,5.07,-0.05,609,0,0,664000,0,42000,0,400000,0
2016-02-15,1939437,9810880,5.05,5.09,5.02,5.06,-0.01,528,26000,0,240000,3414,0,0,355000,0
2016-02-16,12053808,63138844,5.07,5.31,5.07,5.25,0.19,2069,174000,55000,1365000,0,13000,0,841000,0
2016-02-17,3691415,19129804,5.22,5.24,5.14,5.15,-0.1,934,12000,0,311000,0,119000,15000,787000,0
2016-02-18,4112050,21320553,5.2,5.23,5.16,5.16,0.01,967,226000,0,499000,0,0,20000,577000,0
2016-02-19,2825750,14621082,5.19,5.2,5.15,5.16,0.0,710,14000,0,580000,0,94000,0,481000,0
2016-02-22,2529344,13120833,5.17,5.22,5.15,5.19,0.03,643,20000,0,560000,0,8000,5000,316000,0
2016-02-23,8838129,46607157,5.2,5.35,5.17,5.26,0.07,1538,179000,0,507000,0,28000,15000,1167000,0
2016-02-24,5645820,29983946,5.25,5.39,5.24,5.29,0.03,1225,200000,3000,571000,0,59000,0,1059000,0
2016-02-25,4363051,23048906,5.29,5.32,5.25,5.27,-0.02,886,48000,0,909000,0,58000,0,1191000,0
2016-02-26,1961167,10332841,5.3,5.3,5.25,5.27,0.0,576,3000,0,457000,0,82000,0,459000,0
2016-03-01,3266947,17317867,5.27,5.33,5.27,5.28,0.01,725,11000,0,639000,0,0,0,342000,0
2016-03-02,6343333,34110313,5.33,5.42,5.33,5.37,0.09,1501,56000,0,1452000,0,65000,0,213000,0
2016-03-03,7494990,40787013,5.41,5.5,5.38,5.42,0.05,1462,30000,1000,1905000,0,76000,0,402000,0
2016-03-04,9277420,51697671,5.46,5.62,5.46,5.57,0.15,1906,138000,0,1160000,0,87000,0,558000,0
2016-03-07,12893457,73592485,5.68,5.81,5.59,5.78,0.21,2436,518000,0,897000,0,118000,6000,400000,0
2016-03-08,7899322,45086700,5.8,5.81,5.62,5.74,-0.04,1525,425000,0,1014000,0,220000,9000,389000,0
2016-03-09,5086465,28692289,5.71,5.71,5.59,5.61,-0.13,1168,63000,0,1088000,0,34000,0,659000,0
2016-03-10,9649137,54862023,5.63,5.79,5.6,5.69,0.08,1493,13000,4000,2544000,0,40000,0,615000,0
2016-03-11,9611618,53966652,5.7,5.72,5.54,5.63,-0.06,1536,0,0,699000,0,175000,38000,1702000,0
2016-03-14,5557442,31281549,5.66,5.67,5.58,5.63,0.0,1262,5000,5000,510000,0,11000,0,1519000,0
2016-03-15,6894716,38038218,5.66,5.66,5.39,5.42,-0.21,1177,5000,0,365000,0,400000,1000,439000,0
2016-03-16,5586453,30593982,5.45,5.53,5.44,5.46,0.04,952,126000,111000,258000,0,12000,1000,435000,0
2016-03-17,7362559,40657327,5.53,5.62,5.46,5.5,0.04,1361,92000,4000,299000,0,96000,2000,984854,0
2016-03-18,4573440,25288574,5.58,5.59,5.5,5.52,0.02,962,8000,10000,517000,0,144000,0,1014000,0
2016-03-21,3244955,17880642,5.55,5.55,5.47,5.53,0.01,692,2000,0,346000,0,0,0,423000,0
2016-03-22,7624251,42701969,5.59,5.66,5.54,5.6,0.07,1627,32000,0,2184000,0,42000,12000,735000,0
2016-03-23,7425687,41896776,5.65,5.69,5.59,5.61,0.01,1500,7000,127000,430000,0,32000,0,1112000,0
2016-03-24,3945820,21941522,5.62,5.62,5.53,5.53,-0.08,973,9000,0,351000,0,0,0,996000,0
2016-03-25,6535645,35993141,5.55,5.56,5.47,5.5,-0.03,1088,0,8000,23000,0,40000,0,1684000,0
2016-03-28,6617399,35736204,5.48,5.5,5.35,5.37,-0.13,1273,0,4000,48000,0,194000,38000,1103000,0
2016-03-29,4980281,26692295,5.4,5.44,5.3,5.35,-0.02,1227,0,0,1779000,0,40000,0,1201000,0
2016-03-30,2791088,14957618,5.33,5.39,5.33,5.36,0.01,570,0,0,221000,0,0,0,390000,0
2016-03-31,3136245,16794785,5.37,5.39,5.32,5.37,0.01,732,14000,3000,510000,0,0,0,944000,0
2016-04-01,3074296,16384060,5.31,5.35,5.3,5.35,-0.02,542,11000,6000,346000,0,20000,116000,297000,0
2016-04-06,3322006,17571775,5.33,5.33,5.26,5.27,-0.08,757,0,1000,619000,0,29000,27000,812000,0
2016-04-07,3786111,19937405,5.27,5.3,5.24,5.24,-0.03,674,0,0,367000,0,131000,45000,740000,0
2016-04-08,1923690,10114447,5.21,5.29,5.21,5.29,0.05,640,0,0,463000,0,0,0,504038,0
2016-04-11,2318967,12150427,5.29,5.29,5.22,5.24,-0.05,703,0,0,255000,0,0,0,973000,0
2016-04-12,4047609,21049493,5.23,5.25,5.17,5.17,-0.07,1061,0,0,343001,0,0,0,1414000,0
2016-04-13,2467108,12857260,5.19,5.24,5.18,5.22,0.05,529,0,0,372000,0,0,0,299000,0
2016-04-14,2521468,13168505,5.23,5.29,5.2,5.2,-0.02,655,0,0,145000,0,0,0,227000,0
2016-04-15,3320799,17255770,5.19,5.23,5.18,5.18,-0.02,850,0,0,413000,0,0,0,1094000,0
2016-04-18,3397845,17509887,5.18,5.2,5.11,5.13,-0.05,1059,0,0,479000,0,0,0,856000,0
2016-04-19,4019848,20706324,5.15,5.2,5.12,5.14,0.01,957,0,0,832000,0,0,0,1076000,0
2016-04-20,3725856,19059837,5.14,5.17,5.09,5.09,-0.05,1454,0,66000,199000,0,41000,49000,2041000,0
2016-04-21,4752495,24102520,5.1,5.14,5.05,5.07,-0.02,970,0,0,381000,0,0,66000,1368000,0
2016-04-22,4561805,23047102,5.06,5.08,5.03,5.07,0.0,980,0,0,110000,0,0,50000,1771000,0
2016-04-25,2235416,11400498,5.09,5.13,5.05,5.13,0.06,765,0,0,217000,0,0,0,447000,0
2016-04-26,2569860,13095397,5.12,5.14,5.06,5.06,-0.07,786,0,23000,455760,0,0,0,1212000,0
2016-04-27,3452717,17560423,5.07,5.13,5.05,5.06,0.0,911,0,0,445000,0,0,0,916000,0
2016-04-28,1222804,6186376,5.07,5.1,5.04,5.05,-0.01,432,0,0,223000,0,0,23000,240000,0
2016-04-29,2780558,13966716,5.04,5.07,5.0,5.04,-0.01,685,0,0,343000,0,0,0,589000,0
2016-05-03,4476373,22340644,5.02,5.04,4.96,4.97,-0.07,876,0,0,316000,0,0,0,1001000,0
2016-05-04,6039374,29857766,4.99,5.01,4.9,4.9,-0.07,1429,0,0,254000,0,72000,0,2052000,0
2016-05-05,7867757,37940419,4.9,4.91,4.79,4.83,-0.07,1137,0,0,105000,0,0,0,608000,0
2016-05-06,2433894,11799255,4.83,4.88,4.8,4.85,0.02,549,0,0,107000,0,0,0,532000,0
2016-05-09,6973937,33482178,4.89,4.91,4.74,4.75,-0.1,1138,0,0,8000,0,112000,0,1677000,0
2016-05-10,3975840,19001260,4.76,4.85,4.74,4.75,0.0,797,116000,22000,459000,6236,10000,0,541000,0
2016-05-11,5029109,23712648,4.79,4.81,4.67,4.67,-0.08,864,0,0,143000,0,20000,0,1820000,0
2016-05-12,4765903,22156760,4.65,4.71,4.61,4.61,-0.06,718,0,0,19000,0,2000,0,1786000,0
2016-05-13,7029465,31965550,4.61,4.61,4.49,4.61,0.0,1291,0,0,347000,0,14000,0,1231000,0
2016-05-16,2358215,10812574,4.55,4.63,4.54,4.63,0.02,565,0,0,534000,0,0,0,420000,0
2016-05-17,3048329,14155092,4.59,4.7,4.59,4.66,0.03,637,0,0,409000,0,14000,0,506000,0
2016-05-18,6158620,28301579,4.63,4.65,4.57,4.59,-0.07,883,36000,28000,1120000,0,55000,0,770000,0
2016-05-19,4320509,20102112,4.58,4.7,4.58,4.68,0.09,1094,0,0,1087000,0,0,0,242000,0
2016-05-20,5282435,25003619,4.71,4.77,4.69,4.77,0.09,931,0,0,960000,0,0,0,733000,0
2016-05-23,5095857,24533715,4.76,4.85,4.73,4.85,0.08,1033,0,0,1011000,0,0,0,677000,0
2016-05-24,4490214,21896297,4.8,4.92,4.8,4.9,0.05,985,0,0,518000,0,0,0,938000,0
2016-05-25,5403599,26782239,4.91,4.99,4.91,4.97,0.07,1221,0,0,745000,0,0,0,1874000,0
