Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,4096000,362935000,88.4,89.5,88.0,88.0,-1.0,2624,54000.0,68000.0,119000.0,20000.0,77000.0,0.0,298000.0,122000.0
2016-01-05,7623000,675130000,88.0,89.6,87.5,87.9,-0.1,4252,122000.0,140000.0,661000.0,0.0,47000.0,30000.0,522000.0,28000.0
2016-01-06,12374000,1057989000,87.9,88.0,83.1,83.3,-4.6,7714,51000.0,150000.0,435000.0,138000.0,261000.0,160000.0,679000.0,222000.0
2016-01-07,14439000,1146052000,82.0,83.0,75.5,79.0,-4.3,8514,52000.0,105000.0,1773000.0,125000.0,446000.0,44000.0,312000.0,1056000.0
2016-01-08,7935000,637636000,78.5,81.9,77.8,80.5,1.5,4643,118000.0,0.0,566000.0,38000.0,36000.0,70000.0,719000.0,0.0
2016-01-11,4902000,384016000,79.6,79.8,77.4,77.6,-2.9,3078,13000.0,100000.0,213000.0,280000.0,110000.0,10000.0,780000.0,27000.0
2016-01-12,10029000,753548000,78.3,78.9,72.8,73.5,-4.1,6116,19000.0,50000.0,423000.0,0.0,166000.0,120000.0,325000.0,994000.0
2016-01-13,4844000,361206000,75.0,75.4,73.7,75.0,1.5,3152,71000.0,0.0,382000.0,30000.0,27000.0,50000.0,286000.0,258000.0
2016-01-14,13725000,959807000,71.0,71.9,68.2,69.9,-5.1,8393,24000.0,100000.0,1302000.0,111000.0,146000.0,40000.0,505000.0,2435000.0
2016-01-15,5858000,415422000,71.6,71.9,70.1,70.1,0.2,3689,8000.0,30000.0,668000.0,133000.0,36000.0,264000.0,182000.0,55000.0
2016-01-18,10672000,762747000,68.2,75.1,67.0,73.3,3.2,6688,277000.0,154000.0,789000.0,0.0,12000.0,169000.0,365000.0,1739000.0
2016-01-19,8664000,646074000,73.1,75.7,72.0,75.3,2.0,5335,100000.0,60000.0,419000.0,373000.0,70000.0,75000.0,710000.0,450000.0
2016-01-20,6394000,469098000,75.0,75.8,71.6,71.6,-3.7,4065,51000.0,50000.0,207000.0,0.0,161000.0,5000.0,289000.0,149000.0
2016-01-21,5845000,425487000,73.0,74.0,71.7,72.1,0.5,3722,71000.0,12000.0,275000.0,133000.0,80000.0,59000.0,203000.0,0.0
2016-01-22,4407000,324964000,73.5,74.5,72.8,74.0,1.9,2860,49000.0,5000.0,286000.0,21000.0,66000.0,55000.0,143000.0,0.0
2016-01-25,7793000,601065000,75.7,78.2,75.4,77.2,3.2,4844,318000.0,93000.0,303000.0,557000.0,38000.0,115000.0,294000.0,0.0
2016-01-26,5896000,450992000,77.0,77.5,75.7,76.0,-1.2,3548,15000.0,20000.0,459000.0,50000.0,140000.0,5000.0,995000.0,620000.0
2016-01-27,6204000,470173000,76.7,77.5,74.2,74.2,-1.8,3750,22000.0,31000.0,401000.0,0.0,112000.0,63000.0,283000.0,0.0
